"job_id","cell_id","rep","family","n_species","phylo_lambda","miss_frac","seed","lambda_mode","fit_ok","blend_loss","baseline_loss","paired_delta","r_cal_gnn_mean","floor_fired"
1222,7,16,"F2",1000,0.2,0.1,10716,"bayes",TRUE,0.910329090529878,0.944949129599208,-0.03462003906933,0.5,FALSE
1223,8,16,"F3",1000,0.2,0.1,10816,"bayes",TRUE,0.689293503877284,0.695054858747239,-0.00576135486995522,0.0588235294117647,FALSE
1224,9,16,"F1",100,0.5,0.1,10916,"bayes",TRUE,0.845312316894182,0.846504221229756,-0.00119190433557359,0.25,FALSE
1225,10,16,"F2",100,0.5,0.1,11016,"bayes",TRUE,0.791287028313205,0.85134880012044,-0.060061771807235,0.5,TRUE
1226,11,16,"F3",100,0.5,0.1,11116,"bayes",TRUE,0.878638221156264,0.851124446971882,0.0275137741843823,0.158333333333333,FALSE
1227,12,16,"F1",300,0.5,0.1,11216,"bayes",TRUE,0.911778982768875,0.909538521838447,0.00224046093042762,0.0375,FALSE
1228,13,16,"F2",300,0.5,0.1,11316,"bayes",TRUE,0.887026892530565,0.933388752446638,-0.046361859916073,0.675,FALSE
1229,14,16,"F3",300,0.5,0.1,11416,"bayes",TRUE,0.651886307833804,0.667487504189055,-0.0156011963552515,0.1,TRUE
1230,15,16,"F1",1000,0.5,0.1,11516,"bayes",TRUE,0.90990159867789,0.920307355849201,-0.0104057571713101,0.2125,FALSE
1231,16,16,"F2",1000,0.5,0.1,11616,"bayes",TRUE,0.893328938370321,0.910779205749993,-0.0174502673796718,0.5,FALSE
1232,17,16,"F3",1000,0.5,0.1,11716,"bayes",TRUE,0.627851817430825,0.626917781304505,0.000934036126319482,0.158333333333333,FALSE
1242,27,16,"F1",100,0.2,0.3,12716,"bayes",TRUE,0.923808402736501,0.989949343727783,-0.0661409409912821,0.5,FALSE
1243,28,16,"F2",100,0.2,0.3,12816,"bayes",TRUE,1.08239702323717,1.18959212320713,-0.107195099969965,0.5,TRUE
1244,29,16,"F3",100,0.2,0.3,12916,"bayes",TRUE,0.805857882571725,0.81608792307855,-0.0102300405068247,0,TRUE
1245,30,16,"F1",300,0.2,0.3,13016,"bayes",TRUE,0.871053503151215,0.877212018186731,-0.00615851503551579,0.25,FALSE
1246,31,16,"F2",300,0.2,0.3,13116,"bayes",TRUE,0.916670111765288,0.947281902910876,-0.030611791145588,0.180555555555556,TRUE
1247,32,16,"F3",300,0.2,0.3,13216,"bayes",TRUE,0.811187310606272,0.831179351786255,-0.0199920411799831,0.166666666666667,TRUE
1248,33,16,"F1",1000,0.2,0.3,13316,"bayes",TRUE,0.903792763011659,0.915923724447021,-0.0121309614353617,0.725,FALSE
1249,34,16,"F2",1000,0.2,0.3,13416,"bayes",TRUE,0.851259624573641,0.892734614816028,-0.0414749902423868,1,FALSE
1250,35,16,"F3",1000,0.2,0.3,13516,"bayes",TRUE,0.820235900972173,0.823697846177891,-0.00346194520571763,0.0526315789473684,TRUE
1251,36,16,"F1",100,0.5,0.3,13616,"bayes",TRUE,1.015156546042,1.01144433768789,0.00371220835410457,0,TRUE
1252,37,16,"F2",100,0.5,0.3,13716,"bayes",TRUE,0.800578994212936,0.806939703438536,-0.00636070922559961,0,TRUE
1253,38,16,"F3",100,0.5,0.3,13816,"bayes",TRUE,0.79436439075178,0.735330589518899,0.0590338012328803,0,TRUE
1254,39,16,"F1",300,0.5,0.3,13916,"bayes",TRUE,0.823865970654991,0.82156357400742,0.00230239664757115,0.1125,FALSE
1255,40,16,"F2",300,0.5,0.3,14016,"bayes",TRUE,0.787986125125033,0.833092414108973,-0.0451062889839405,0.6625,FALSE
1256,41,16,"F3",300,0.5,0.3,14116,"bayes",TRUE,0.500250681936783,0.500250680975703,9.61080215411414e-10,0,FALSE
1257,42,16,"F1",1000,0.5,0.3,14216,"bayes",TRUE,0.835038026077642,0.832194783233229,0.00284324284441251,0,FALSE
1258,43,16,"F2",1000,0.5,0.3,14316,"bayes",TRUE,0.901028238048108,0.927269225745231,-0.0262409876971238,0.25,TRUE
1259,44,16,"F3",1000,0.5,0.3,14416,"bayes",TRUE,0.629860358152679,0.636340895939002,-0.00648053778632296,0,FALSE
1269,54,16,"F1",100,0.2,0.5,15416,"bayes",TRUE,0.870998882058497,0.972613663939477,-0.101614781880981,0.5,TRUE
1270,55,16,"F2",100,0.2,0.5,15516,"bayes",TRUE,0.991335901070028,1.01087993890772,-0.0195440378376961,0,TRUE
1271,56,16,"F3",100,0.2,0.5,15616,"bayes",TRUE,0.600726996412064,0.62662490094684,-0.0258979045347751,0,TRUE
1272,57,16,"F1",300,0.2,0.5,15716,"bayes",TRUE,0.871506139245565,0.879223303515334,-0.00771716426976876,0.25,TRUE
1273,58,16,"F2",300,0.2,0.5,15816,"bayes",TRUE,0.816678854905968,0.865020033571463,-0.0483411786654943,0.75,TRUE
1274,59,16,"F3",300,0.2,0.5,15916,"bayes",TRUE,0.659946368683452,0.635064683436554,0.0248816852468982,0.166666666666667,TRUE
1275,60,16,"F1",1000,0.2,0.5,16016,"bayes",TRUE,0.916492690530182,0.913894759730062,0.00259793080011972,0.175,FALSE
1276,61,16,"F2",1000,0.2,0.5,16116,"bayes",TRUE,0.881334355583323,0.908988079912617,-0.0276537243292947,0.5,TRUE
1277,62,16,"F3",1000,0.2,0.5,16216,"bayes",TRUE,0.750350713060603,0.708410456846425,0.041940256214178,0.166666666666667,TRUE
1278,63,16,"F1",100,0.5,0.5,16316,"bayes",TRUE,0.812131737053954,0.795061472761001,0.0170702642929524,0,TRUE
1279,64,16,"F2",100,0.5,0.5,16416,"bayes",TRUE,0.892629153574214,0.86953237447426,0.0230967790999542,0,TRUE
1280,65,16,"F3",100,0.5,0.5,16516,"bayes",TRUE,0.51504224930518,0.618101699726122,-0.103059450420942,0.333333333333333,TRUE
1281,66,16,"F1",300,0.5,0.5,16616,"bayes",TRUE,0.934048116631494,0.925928434861568,0.00811968176992639,0.361111111111111,FALSE
1282,67,16,"F2",300,0.5,0.5,16716,"bayes",TRUE,0.954540877692218,0.960897391385731,-0.00635651369351342,0,TRUE
1283,68,16,"F3",300,0.5,0.5,16816,"bayes",TRUE,0.685220707451375,0.715640216015266,-0.0304195085638911,0.15,TRUE
1284,69,16,"F1",1000,0.5,0.5,16916,"bayes",TRUE,0.829704559850073,0.827804446888823,0.00190011296125003,0.1375,FALSE
1285,70,16,"F2",1000,0.5,0.5,17016,"bayes",TRUE,0.790486696171622,0.793035166725835,-0.00254847055421259,0.5,FALSE
1286,71,16,"F3",1000,0.5,0.5,17116,"bayes",TRUE,0.677244278789214,0.669891337140673,0.00735294164854117,0,FALSE
1296,0,17,"F1",100,0.2,0.1,10017,"bayes",TRUE,0.96300833500258,1.04218455364604,-0.0791762186434607,0.8375,FALSE
1297,1,17,"F2",100,0.2,0.1,10117,"bayes",TRUE,1.02428996082849,1.11149828013654,-0.0872083193080551,0.5,FALSE
1298,2,17,"F3",100,0.2,0.1,10217,"bayes",TRUE,0.569828161753181,0.614951360413315,-0.0451231986601343,0.333333333333333,FALSE
1299,3,17,"F1",300,0.2,0.1,10317,"bayes",TRUE,0.95884305029086,0.969413070615505,-0.0105700203246447,0.5,FALSE
1300,4,17,"F2",300,0.2,0.1,10417,"bayes",TRUE,0.82722359285612,0.912080422149422,-0.084856829293302,0.75,FALSE
1301,5,17,"F3",300,0.2,0.1,10517,"bayes",TRUE,0.717139295071851,0.734336951639875,-0.0171976565680242,0,TRUE
1302,6,17,"F1",1000,0.2,0.1,10617,"bayes",TRUE,0.911412329464596,0.92020586717615,-0.008793537711554,0.25,FALSE
1303,7,17,"F2",1000,0.2,0.1,10717,"bayes",TRUE,0.892875367072069,0.900751030872758,-0.00787566380068938,0.475,FALSE
1304,8,17,"F3",1000,0.2,0.1,10817,"bayes",TRUE,0.745623238838858,0.753650147199048,-0.0080269083601896,0.166666666666667,FALSE
1305,9,17,"F1",100,0.5,0.1,10917,"bayes",TRUE,0.839573667962056,0.852124656133769,-0.0125509881717132,0,TRUE
1306,10,17,"F2",100,0.5,0.1,11017,"bayes",TRUE,0.581545310447732,0.623105744214135,-0.0415604337664025,0.4625,TRUE
1307,11,17,"F3",100,0.5,0.1,11117,"bayes",TRUE,0.622679611436667,0.494016085576239,0.128663525860428,0,TRUE
1308,12,17,"F1",300,0.5,0.1,11217,"bayes",TRUE,0.730652769393294,0.746760433751806,-0.0161076643585115,0.283333333333333,FALSE
1309,13,17,"F2",300,0.5,0.1,11317,"bayes",TRUE,0.861106715134763,0.931450353807065,-0.0703436386723021,0.75,FALSE
1310,14,17,"F3",300,0.5,0.1,11417,"bayes",TRUE,0.674575441627986,0.627695892411179,0.0468795492168073,0,TRUE
1311,15,17,"F1",1000,0.5,0.1,11517,"bayes",TRUE,0.904381868774533,0.906028015784646,-0.00164614701011245,0.25,FALSE
1312,16,17,"F2",1000,0.5,0.1,11617,"bayes",TRUE,0.917639087907598,0.939344683650777,-0.0217055957431784,0.3125,FALSE
1313,17,17,"F3",1000,0.5,0.1,11717,"bayes",TRUE,0.602065811803939,0.615645792078322,-0.0135799802743823,0.0916666666666667,FALSE
1323,27,17,"F1",100,0.2,0.3,12717,"bayes",TRUE,0.892790336977423,0.943333767047049,-0.0505434300696258,0.5,TRUE
1324,28,17,"F2",100,0.2,0.3,12817,"bayes",TRUE,1.18174222366254,1.1500317943324,0.0317104293301398,0.5,TRUE
1325,29,17,"F3",100,0.2,0.3,12917,"bayes",TRUE,0.83318418256689,0.874967463975861,-0.041783281408971,0,TRUE
1326,30,17,"F1",300,0.2,0.3,13017,"bayes",TRUE,0.962680400360552,0.961010439914015,0.00166996044653711,0,TRUE
1327,31,17,"F2",300,0.2,0.3,13117,"bayes",TRUE,0.86105791515262,0.869538844068684,-0.00848092891606367,0.25,TRUE
1328,32,17,"F3",300,0.2,0.3,13217,"bayes",TRUE,0.851470931201942,0.808722696161947,0.0427482350399949,0.166666666666667,TRUE
1329,33,17,"F1",1000,0.2,0.3,13317,"bayes",TRUE,0.975779105441867,0.978807771339355,-0.00302866589748796,0.25,FALSE
1330,34,17,"F2",1000,0.2,0.3,13417,"bayes",TRUE,0.903627677665762,0.946748719096522,-0.0431210414307599,0.75,TRUE
1331,35,17,"F3",1000,0.2,0.3,13517,"bayes",TRUE,0.715464726736929,0.68311178551012,0.0323529412268089,0.116666666666667,TRUE
1332,36,17,"F1",100,0.5,0.3,13617,"bayes",TRUE,0.802358448989457,0.819213776216246,-0.0168553272267883,0.5,TRUE
1333,37,17,"F2",100,0.5,0.3,13717,"bayes",TRUE,0.782284458359553,1.02741545779387,-0.245130999434316,0.625,TRUE
1334,38,17,"F3",100,0.5,0.3,13817,"bayes",TRUE,0.644959588170925,0.5872672812693,0.0576923069016256,0,TRUE
1335,39,17,"F1",300,0.5,0.3,13917,"bayes",TRUE,0.848806545295213,0.850362715522241,-0.00155617022702814,0.05,FALSE
1336,40,17,"F2",300,0.5,0.3,14017,"bayes",TRUE,1.00106672983969,1.01388419208907,-0.0128174622493762,0.5,FALSE
1337,41,17,"F3",300,0.5,0.3,14117,"bayes",TRUE,0.662559518440612,0.64589285133971,0.0166666671009016,0,TRUE
1338,42,17,"F1",1000,0.5,0.3,14217,"bayes",TRUE,0.881320442782181,0.879013269380966,0.00230717340121456,0.425,FALSE
1339,43,17,"F2",1000,0.5,0.3,14317,"bayes",TRUE,0.861217637942395,0.859816544666403,0.00140109327599247,0.4,FALSE
1340,44,17,"F3",1000,0.5,0.3,14417,"bayes",TRUE,0.63265979593252,0.632659795524578,4.07943012703527e-10,0,FALSE
1350,54,17,"F1",100,0.2,0.5,15417,"bayes",TRUE,0.887505455713254,0.889152374590565,-0.0016469188773105,0.25,TRUE
1351,55,17,"F2",100,0.2,0.5,15517,"bayes",TRUE,0.938697916475971,0.961158449008887,-0.0224605325329155,0,TRUE
1352,56,17,"F3",100,0.2,0.5,15617,"bayes",TRUE,0.780494585988184,0.86872280244511,-0.0882282164569264,0,TRUE
1353,57,17,"F1",300,0.2,0.5,15717,"bayes",TRUE,0.939669252444561,0.955592063912273,-0.0159228114677124,0.25,TRUE
1354,58,17,"F2",300,0.2,0.5,15817,"bayes",TRUE,0.871249543122936,0.855675249836734,0.0155742932862023,0,TRUE
1355,59,17,"F3",300,0.2,0.5,15917,"bayes",TRUE,0.840741025909966,0.799519016814892,0.0412220090950743,0.1875,TRUE
1356,60,17,"F1",1000,0.2,0.5,16017,"bayes",TRUE,1.00247377797678,0.97363245863646,0.0288413193403195,0,TRUE
1357,61,17,"F2",1000,0.2,0.5,16117,"bayes",TRUE,1.01648366351653,1.03530648836101,-0.0188228248444795,0.25,TRUE
1358,62,17,"F3",1000,0.2,0.5,16217,"bayes",TRUE,0.772847348933585,0.772847348670253,2.63332911032421e-10,0,FALSE
1359,63,17,"F1",100,0.5,0.5,16317,"bayes",TRUE,1.00254155030545,0.936622208354952,0.0659193419505003,0.4625,TRUE
1360,64,17,"F2",100,0.5,0.5,16417,"bayes",TRUE,0.837818606234452,0.821167591114241,0.0166510151202108,0.25,TRUE
1361,65,17,"F3",100,0.5,0.5,16517,"bayes",TRUE,0.88001741184263,0.811920238219156,0.0680971736234746,0,TRUE
1362,66,17,"F1",300,0.5,0.5,16617,"bayes",TRUE,0.863086909279956,0.85526808364794,0.00781882563201552,0.367647058823529,FALSE
1363,67,17,"F2",300,0.5,0.5,16717,"bayes",TRUE,0.950891770700211,0.961973464386199,-0.0110816936859878,0.25,TRUE
1364,68,17,"F3",300,0.5,0.5,16817,"bayes",TRUE,0.705903723070244,0.637450628894082,0.068453094176162,0.166666666666667,TRUE
1365,69,17,"F1",1000,0.5,0.5,16917,"bayes",TRUE,0.900520908465035,0.893018862058893,0.00750204640614149,0.1375,FALSE
1366,70,17,"F2",1000,0.5,0.5,17017,"bayes",TRUE,0.918055489913531,0.921607211513515,-0.00355172159998474,0.220588235294118,FALSE
1367,71,17,"F3",1000,0.5,0.5,17117,"bayes",TRUE,0.680244965549759,0.657517693814556,0.0227272717352031,0,TRUE
1377,0,18,"F1",100,0.2,0.1,10018,"bayes",TRUE,0.919372958937035,0.92153796885734,-0.00216500992030566,0,TRUE
1378,1,18,"F2",100,0.2,0.1,10118,"bayes",TRUE,0.782419269593513,0.794893408100046,-0.0124741385065328,0.25,TRUE
1379,2,18,"F3",100,0.2,0.1,10218,"bayes",TRUE,0.616341165503732,0.616453863518815,-0.000112698015083512,0,TRUE
1380,3,18,"F1",300,0.2,0.1,10318,"bayes",TRUE,0.869752271705449,0.885108720036499,-0.0153564483310501,0.425,FALSE
1381,4,18,"F2",300,0.2,0.1,10418,"bayes",TRUE,1.01422637570987,1.00474637111311,0.00948000459676046,0,TRUE
1382,5,18,"F3",300,0.2,0.1,10518,"bayes",TRUE,0.698993490430681,0.680456182088447,0.0185373083422335,0.0583333333333333,TRUE
1383,6,18,"F1",1000,0.2,0.1,10618,"bayes",TRUE,0.881772934973164,0.880345872823171,0.001427062149993,0.25,FALSE
1384,7,18,"F2",1000,0.2,0.1,10718,"bayes",TRUE,0.94064462220564,1.0267004141895,-0.0860557919838643,0.85,FALSE
1385,8,18,"F3",1000,0.2,0.1,10818,"bayes",TRUE,0.716841176942024,0.716914939981047,-7.3763039022956e-05,0.1,TRUE
1386,9,18,"F1",100,0.5,0.1,10918,"bayes",TRUE,0.827007071232355,0.841093191516598,-0.0140861202842425,0.2625,TRUE
1387,10,18,"F2",100,0.5,0.1,11018,"bayes",TRUE,1.04541869249339,1.12281951992664,-0.0774008274332514,0.75,FALSE
1388,11,18,"F3",100,0.5,0.1,11118,"bayes",TRUE,0.877065119120324,0.668116622063875,0.20894849705645,0.166666666666667,TRUE
1389,12,18,"F1",300,0.5,0.1,11218,"bayes",TRUE,0.917218870854807,0.935341000478145,-0.0181221296233387,0.3625,FALSE
1390,13,18,"F2",300,0.5,0.1,11318,"bayes",TRUE,0.977747725771197,1.00800078806252,-0.0302530622913189,0.5,FALSE
1391,14,18,"F3",300,0.5,0.1,11418,"bayes",TRUE,0.675848128126155,0.700123531400318,-0.0242754032741626,0.175,TRUE
1392,15,18,"F1",1000,0.5,0.1,11518,"bayes",TRUE,0.839496780568466,0.837215147577927,0.0022816329905393,0.1875,FALSE
1393,16,18,"F2",1000,0.5,0.1,11618,"bayes",TRUE,0.918118964897123,0.949740963303453,-0.0316219984063302,0.5,FALSE
1394,17,18,"F3",1000,0.5,0.1,11718,"bayes",TRUE,0.655428912460931,0.655428912348926,1.12005293928519e-10,0,FALSE
1404,27,18,"F1",100,0.2,0.3,12718,"bayes",TRUE,0.858946898633007,0.889293128713243,-0.0303462300802357,0,TRUE
1405,28,18,"F2",100,0.2,0.3,12818,"bayes",TRUE,1.15699130186542,1.15729377600405,-0.000302474138627495,0.25,TRUE
1406,29,18,"F3",100,0.2,0.3,12918,"bayes",TRUE,0.659073865982289,0.629572179565022,0.0295016864172668,0,TRUE
1407,30,18,"F1",300,0.2,0.3,13018,"bayes",TRUE,1.01169993770878,1.02575547939732,-0.0140555416885342,0.475,FALSE
1408,31,18,"F2",300,0.2,0.3,13118,"bayes",TRUE,0.918385963473729,0.926318363104192,-0.00793239963046288,0.75,TRUE
1409,32,18,"F3",300,0.2,0.3,13218,"bayes",TRUE,0.704433354612343,0.628883903517468,0.0755494510948747,0,TRUE
1410,33,18,"F1",1000,0.2,0.3,13318,"bayes",TRUE,0.986867279530682,0.991986219300688,-0.00511893977000633,0.25,FALSE
1411,34,18,"F2",1000,0.2,0.3,13418,"bayes",TRUE,0.999760964033952,1.04006285064407,-0.0403018866101201,0.75,TRUE
1412,35,18,"F3",1000,0.2,0.3,13518,"bayes",TRUE,0.694425828812902,0.704842495315536,-0.0104166665026341,0,TRUE
1413,36,18,"F1",100,0.5,0.3,13618,"bayes",TRUE,0.949223291389762,0.949005661843929,0.000217629545832265,0.25,TRUE
1414,37,18,"F2",100,0.5,0.3,13718,"bayes",TRUE,1.20506958670726,1.25670596771892,-0.051636381011664,0.725,FALSE
1415,38,18,"F3",100,0.5,0.3,13818,"bayes",TRUE,0.650099406652479,0.629655778717692,0.0204436279347868,0,TRUE
1416,39,18,"F1",300,0.5,0.3,13918,"bayes",TRUE,0.937256780531204,0.957439434567894,-0.0201826540366898,0.25,FALSE
1417,40,18,"F2",300,0.5,0.3,14018,"bayes",TRUE,0.814168369499067,0.798153191828602,0.0160151776704649,0.723684210526316,TRUE
1418,41,18,"F3",300,0.5,0.3,14118,"bayes",TRUE,0.693214320085916,0.662379798225968,0.0308345218599474,0,TRUE
1419,42,18,"F1",1000,0.5,0.3,14218,"bayes",TRUE,0.922247372701642,0.92552337961383,-0.00327600691218755,0.25,FALSE
1420,43,18,"F2",1000,0.5,0.3,14318,"bayes",TRUE,0.818922361091687,0.820956813492986,-0.00203445240129974,0.275,FALSE
1421,44,18,"F3",1000,0.5,0.3,14418,"bayes",TRUE,0.766176486863806,0.766779895855235,-0.0006034089914283,0.166666666666667,FALSE
1431,54,18,"F1",100,0.2,0.5,15418,"bayes",TRUE,0.853299808436314,0.856469734676735,-0.00316992624042078,0,TRUE
1432,55,18,"F2",100,0.2,0.5,15518,"bayes",TRUE,0.949156944781048,1.06890275336131,-0.119745808580262,0.5,TRUE
1433,56,18,"F3",100,0.2,0.5,15618,"bayes",TRUE,0.530690590839622,0.54300000242942,-0.0123094115897986,0,TRUE
1434,57,18,"F1",300,0.2,0.5,15718,"bayes",TRUE,1.08399586211039,1.090703538192,-0.00670767608161493,0.25,TRUE
1435,58,18,"F2",300,0.2,0.5,15818,"bayes",TRUE,0.970748654837768,0.971941053336797,-0.00119239849902908,0.25,FALSE
1436,59,18,"F3",300,0.2,0.5,15918,"bayes",TRUE,0.619987493110509,0.685451614496059,-0.0654641213855499,0.166666666666667,TRUE
1437,60,18,"F1",1000,0.2,0.5,16018,"bayes",TRUE,0.978479972897847,0.978821759362287,-0.000341786464440053,0.2125,FALSE
1438,61,18,"F2",1000,0.2,0.5,16118,"bayes",TRUE,0.977224904785234,0.999847849847959,-0.0226229450627242,0.7375,TRUE
1439,62,18,"F3",1000,0.2,0.5,16218,"bayes",TRUE,0.798815171326483,0.797612350751003,0.00120282057547982,0,TRUE
1440,63,18,"F1",100,0.5,0.5,16318,"bayes",TRUE,1.03821519172367,1.02201330266505,0.0162018890586118,0,TRUE
1441,64,18,"F2",100,0.5,0.5,16418,"bayes",TRUE,1.03208836038824,1.02666704148813,0.00542131890011444,0,TRUE
1442,65,18,"F3",100,0.5,0.5,16518,"bayes",TRUE,0.655018117190584,0.669485538568821,-0.0144674213782374,0,TRUE
1443,66,18,"F1",300,0.5,0.5,16618,"bayes",TRUE,0.938113615038302,0.950772711518994,-0.0126590964806916,0.5,TRUE
1444,67,18,"F2",300,0.5,0.5,16718,"bayes",TRUE,0.803230965364732,0.812774412427192,-0.00954344706245991,0.375,FALSE
1445,68,18,"F3",300,0.5,0.5,16818,"bayes",TRUE,0.744246399376096,0.745793463351028,-0.00154706397493165,0.075,FALSE
1446,69,18,"F1",1000,0.5,0.5,16918,"bayes",TRUE,0.81090714535684,0.811688175283022,-0.000781029926182231,0.1,FALSE
1447,70,18,"F2",1000,0.5,0.5,17018,"bayes",TRUE,0.893493410195845,0.907848635711647,-0.0143552255158017,0.35,FALSE
1448,71,18,"F3",1000,0.5,0.5,17118,"bayes",TRUE,0.619639937556992,0.619412319099961,0.000227618457031231,0.0416666666666667,FALSE
1458,0,19,"F1",100,0.2,0.1,10019,"bayes",TRUE,1.18235322132741,1.18524539031745,-0.00289216899003408,0,TRUE
1459,1,19,"F2",100,0.2,0.1,10119,"bayes",TRUE,1.07654253695389,1.08069410040875,-0.00415156345485546,0,TRUE
1460,2,19,"F3",100,0.2,0.1,10219,"bayes",TRUE,0.724967145329412,0.793599921195155,-0.0686327758657423,0.333333333333333,TRUE
1461,3,19,"F1",300,0.2,0.1,10319,"bayes",TRUE,0.940966391466589,0.978429865026858,-0.0374634735602698,0.75,FALSE
1462,4,19,"F2",300,0.2,0.1,10419,"bayes",TRUE,0.723980187245844,0.802457737927475,-0.0784775506816311,0.75,FALSE
1463,5,19,"F3",300,0.2,0.1,10519,"bayes",TRUE,0.816377575938535,0.841235514915437,-0.0248579389769013,0.233333333333333,TRUE
1464,6,19,"F1",1000,0.2,0.1,10619,"bayes",TRUE,0.929773494939914,0.958856482823295,-0.0290829878833805,0.5875,FALSE
1465,7,19,"F2",1000,0.2,0.1,10719,"bayes",TRUE,0.999635611620769,1.04494686310594,-0.0453112514851703,0.5,FALSE
1466,8,19,"F3",1000,0.2,0.1,10819,"bayes",TRUE,0.708045363526167,0.715120835626912,-0.00707547210074466,0,TRUE
1467,9,19,"F1",100,0.5,0.1,10919,"bayes",TRUE,0.838921222883021,0.885328668160745,-0.0464074452777232,0.125,FALSE
1468,10,19,"F2",100,0.5,0.1,11019,"bayes",TRUE,0.788843119877564,0.999170967840475,-0.210327847962911,0.6625,TRUE
1469,11,19,"F3",100,0.5,0.1,11119,"bayes",TRUE,0.803225555992596,0.754080883094817,0.049144672897779,0,TRUE
1470,12,19,"F1",300,0.5,0.1,11219,"bayes",TRUE,0.903611140056363,0.919581256574526,-0.0159701165181626,0.421052631578947,FALSE
1471,13,19,"F2",300,0.5,0.1,11319,"bayes",TRUE,0.793927181264162,0.822471700242448,-0.0285445189782856,0.725,FALSE
1472,14,19,"F3",300,0.5,0.1,11419,"bayes",TRUE,0.854267408620895,0.796016645441377,0.0582507631795178,0,TRUE
1473,15,19,"F1",1000,0.5,0.1,11519,"bayes",TRUE,0.873965597383828,0.873435067504553,0.000530529879274155,0.075,FALSE
1474,16,19,"F2",1000,0.5,0.1,11619,"bayes",TRUE,0.931472527637937,0.961604420836711,-0.0301318931987747,0.5,FALSE
1475,17,19,"F3",1000,0.5,0.1,11719,"bayes",TRUE,0.67701001152797,0.674651521372074,0.0023584901558964,0,FALSE
1485,27,19,"F1",100,0.2,0.3,12719,"bayes",TRUE,1.0190170298118,1.03199864304974,-0.0129816132379383,0,TRUE
1486,28,19,"F2",100,0.2,0.3,12819,"bayes",TRUE,0.742820835942951,0.787370324192566,-0.0445494882496155,0.25,TRUE
1487,29,19,"F3",100,0.2,0.3,12919,"bayes",TRUE,0.688505138083161,0.726317756697478,-0.0378126186143172,0,TRUE
1488,30,19,"F1",300,0.2,0.3,13019,"bayes",TRUE,0.91957365238762,0.939370069706239,-0.0197964173186187,0.75,TRUE
1489,31,19,"F2",300,0.2,0.3,13119,"bayes",TRUE,0.783269209267203,0.813798131206161,-0.0305289219389585,0.5,FALSE
1490,32,19,"F3",300,0.2,0.3,13219,"bayes",TRUE,0.676670980095643,0.674626299853427,0.00204468024221582,0.166666666666667,FALSE
1491,33,19,"F1",1000,0.2,0.3,13319,"bayes",TRUE,0.929590453108917,0.923983637205639,0.00560681590327805,0,FALSE
1492,34,19,"F2",1000,0.2,0.3,13419,"bayes",TRUE,0.975323815880905,1.02461754694055,-0.0492937310596442,0.5,FALSE
1493,35,19,"F3",1000,0.2,0.3,13519,"bayes",TRUE,0.739521655362086,0.715453079287518,0.024068576074568,0.166666666666667,TRUE
1494,36,19,"F1",100,0.5,0.3,13619,"bayes",TRUE,1.06865717647977,1.03357365790836,0.0350835185714067,0.25,TRUE
1495,37,19,"F2",100,0.5,0.3,13719,"bayes",TRUE,1.06078951500264,1.09665658836579,-0.0358670733631483,0.575,TRUE
1496,38,19,"F3",100,0.5,0.3,13819,"bayes",TRUE,0.659391342169805,0.669727218921184,-0.0103358767513789,0.333333333333333,TRUE
1497,39,19,"F1",300,0.5,0.3,13919,"bayes",TRUE,0.868977722681931,0.86925011396486,-0.00027239128292933,0.1125,FALSE
1498,40,19,"F2",300,0.5,0.3,14019,"bayes",TRUE,0.890539903023505,0.961152583018713,-0.070612679995207,0.907894736842105,FALSE
1499,41,19,"F3",300,0.5,0.3,14119,"bayes",TRUE,0.566273275087372,0.55456562663072,0.0117076484566521,0.0666666666666667,TRUE
1500,42,19,"F1",1000,0.5,0.3,14219,"bayes",TRUE,0.877741762018247,0.877741762338139,-3.1989277893274e-10,0,FALSE
1501,43,19,"F2",1000,0.5,0.3,14319,"bayes",TRUE,0.88511124843808,0.882473122184544,0.0026381262535361,0,FALSE
1502,44,19,"F3",1000,0.5,0.3,14419,"bayes",TRUE,0.617389633407994,0.617389633147003,2.60991006584277e-10,0,FALSE
1512,54,19,"F1",100,0.2,0.5,15419,"bayes",TRUE,0.977170957256136,0.979780289741901,-0.00260933248576478,0,TRUE
1513,55,19,"F2",100,0.2,0.5,15519,"bayes",TRUE,1.02891100786484,1.04026170932494,-0.0113507014600964,0.1625,TRUE
1514,56,19,"F3",100,0.2,0.5,15619,"bayes",TRUE,0.642700858211864,0.592582744036616,0.050118114175248,0,TRUE
1515,57,19,"F1",300,0.2,0.5,15719,"bayes",TRUE,0.789699148803402,0.778618185856098,0.0110809629473043,0.25,TRUE
1516,58,19,"F2",300,0.2,0.5,15819,"bayes",TRUE,0.918175799071381,0.951844003704931,-0.0336682046335505,0.25,TRUE
1517,59,19,"F3",300,0.2,0.5,15919,"bayes",TRUE,0.731457057544561,0.805596998367857,-0.0741399408232954,0.166666666666667,TRUE
1518,60,19,"F1",1000,0.2,0.5,16019,"bayes",TRUE,1.00965424056895,1.00965424009332,4.7562420668612e-10,0,FALSE
1519,61,19,"F2",1000,0.2,0.5,16119,"bayes",TRUE,0.884789628285604,0.923634277750839,-0.0388446494652348,0.3625,TRUE
1520,62,19,"F3",1000,0.2,0.5,16219,"bayes",TRUE,0.686469271647608,0.686469271600911,4.66967575718513e-11,0,FALSE
1521,63,19,"F1",100,0.5,0.5,16319,"bayes",TRUE,0.899164904306159,0.85014270288682,0.049022201419339,0.0921052631578947,TRUE
