"set","tag","n","lambda","rho","seed","cluster","node","time","M","arms","realised_frac","wall_s_total","wall_s","n_errors","errors","R","BACE","MCMCglmm","Rphylopars","castor","git_hash","imputations_saved"
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s88",300,0.3,0,88,"fir","fc30564","2026-09-26 10:53:25",20,"bace;bace_chain;bace_resid",0.3,5054.242,"bace_fit=2826.9;bace_chain=2227.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s89",300,0.3,0,89,"fir","fc30564","2026-09-26 10:58:27",20,"bace;bace_chain;bace_resid",0.3,5356.852,"bace_fit=3000.6;bace_chain=2356.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s9",300,0.3,0,9,"fir","fc20632","2026-09-26 10:54:14",20,"bace;bace_chain;bace_resid",0.3,5988.801,"bace_fit=3338.1;bace_chain=2650.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s90",300,0.3,0,90,"fir","fc30571","2026-09-26 10:54:20",20,"bace;bace_chain;bace_resid",0.3,5109.611,"bace_fit=2869.5;bace_chain=2240.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s91",300,0.3,0,91,"fir","fc30571","2026-09-26 10:54:30",20,"bace;bace_chain;bace_resid",0.3,5119.9,"bace_fit=2873.7;bace_chain=2246.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s92",300,0.3,0,92,"fir","fc30571","2026-09-26 10:54:58",20,"bace;bace_chain;bace_resid",0.3,5147.958,"bace_fit=2894.4;bace_chain=2253.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s93",300,0.3,0,93,"fir","fc30571","2026-09-26 10:55:25",20,"bace;bace_chain;bace_resid",0.3,5174.755,"bace_fit=2920.3;bace_chain=2254.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s94",300,0.3,0,94,"fir","fc30571","2026-09-26 10:55:19",20,"bace;bace_chain;bace_resid",0.3,5168.897,"bace_fit=2911.5;bace_chain=2257.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s95",300,0.3,0,95,"fir","fc30571","2026-09-26 10:53:37",20,"bace;bace_chain;bace_resid",0.3,5066.481,"bace_fit=2853.6;bace_chain=2212.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s96",300,0.3,0,96,"fir","fc30571","2026-09-26 10:53:52",20,"bace;bace_chain;bace_resid",0.3,5081.484,"bace_fit=2850.5;bace_chain=2231",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s97",300,0.3,0,97,"fir","fc30601","2026-09-26 11:06:37",20,"bace;bace_chain;bace_resid",0.3,5846.648,"bace_fit=3303.4;bace_chain=2543.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s98",300,0.3,0,98,"fir","fc30610","2026-09-26 10:54:28",20,"bace;bace_chain;bace_resid",0.3,5117.631,"bace_fit=2883;bace_chain=2234.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s99",300,0.3,0,99,"fir","fc30625","2026-09-26 11:03:06",20,"bace;bace_chain;bace_resid",0.3,5635.324,"bace_fit=3182.3;bace_chain=2453.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s1",300,0.3,0.5,1,"fir","fc30642","2026-09-26 11:22:06",20,"bace;bace_chain;bace_resid",0.3,6775.726,"bace_fit=3852.4;bace_chain=2923.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s10",300,0.3,0.5,10,"fir","fc30532","2026-09-26 11:13:12",20,"bace;bace_chain;bace_resid",0.3,6241.385,"bace_fit=3575;bace_chain=2666.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s100",300,0.3,0.5,100,"fir","fc20646","2026-09-26 11:17:54",20,"bace;bace_chain;bace_resid",0.3,5857.118,"bace_fit=3295.3;bace_chain=2561.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s11",300,0.3,0.5,11,"fir","fc30532","2026-09-26 11:12:15",20,"bace;bace_chain;bace_resid",0.3,6184.192,"bace_fit=3546.4;bace_chain=2637.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s12",300,0.3,0.5,12,"fir","fc30544","2026-09-26 11:09:52",20,"bace;bace_chain;bace_resid",0.3,6041.458,"bace_fit=3395.7;bace_chain=2645.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s13",300,0.3,0.5,13,"fir","fc30544","2026-09-26 11:11:35",20,"bace;bace_chain;bace_resid",0.3,6144.368,"bace_fit=3472;bace_chain=2672.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s14",300,0.3,0.5,14,"fir","fc30138","2026-09-26 11:12:04",20,"bace;bace_chain;bace_resid",0.3,6173.254,"bace_fit=3506.2;bace_chain=2667",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s15",300,0.3,0.5,15,"fir","fc30642","2026-09-26 11:22:47",20,"bace;bace_chain;bace_resid",0.3,6592.766,"bace_fit=3757.1;bace_chain=2835.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s16",300,0.3,0.5,16,"fir","fc30513","2026-09-26 11:17:43",20,"bace;bace_chain;bace_resid",0.3,6289.86,"bace_fit=3536.9;bace_chain=2752.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s17",300,0.3,0.5,17,"fir","fc30521","2026-09-26 11:27:53",20,"bace;bace_chain;bace_resid",0.3,6899.931,"bace_fit=3914.8;bace_chain=2985.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s18",300,0.3,0.5,18,"fir","fc30524","2026-09-26 11:15:48",20,"bace;bace_chain;bace_resid",0.3,6175.137,"bace_fit=3500.4;bace_chain=2674.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s19",300,0.3,0.5,19,"fir","fc30323","2026-09-26 11:06:05",20,"bace;bace_chain;bace_resid",0.3,5591.697,"bace_fit=3105.2;bace_chain=2486.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s2",300,0.3,0.5,2,"fir","fc30642","2026-09-26 11:22:49",20,"bace;bace_chain;bace_resid",0.3,6818.053,"bace_fit=3877.6;bace_chain=2940.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s20",300,0.3,0.5,20,"fir","fc20638","2026-09-26 11:05:27",20,"bace;bace_chain;bace_resid",0.3,5554.267,"bace_fit=3060.3;bace_chain=2494",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s21",300,0.3,0.5,21,"fir","fc20638","2026-09-26 11:06:08",20,"bace;bace_chain;bace_resid",0.3,5595.272,"bace_fit=3081.8;bace_chain=2513.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s22",300,0.3,0.5,22,"fir","fc20638","2026-09-26 11:05:44",20,"bace;bace_chain;bace_resid",0.3,5570.633,"bace_fit=3070.4;bace_chain=2500.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s23",300,0.3,0.5,23,"fir","fc30668","2026-09-26 11:22:23",20,"bace;bace_chain;bace_resid",0.3,6346.118,"bace_fit=3574;bace_chain=2772.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s24",300,0.3,0.5,24,"fir","fc30668","2026-09-26 11:23:58",20,"bace;bace_chain;bace_resid",0.3,6441.073,"bace_fit=3594.8;bace_chain=2846.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s25",300,0.3,0.5,25,"fir","fc30668","2026-09-26 11:23:55",20,"bace;bace_chain;bace_resid",0.3,6438.528,"bace_fit=3610;bace_chain=2828.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s26",300,0.3,0.5,26,"fir","fc30508","2026-09-26 11:12:28",20,"bace;bace_chain;bace_resid",0.3,5751.397,"bace_fit=3184.7;bace_chain=2566.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s27",300,0.3,0.5,27,"fir","fc30513","2026-09-26 11:20:48",20,"bace;bace_chain;bace_resid",0.3,6251.036,"bace_fit=3577.4;bace_chain=2673.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s28",300,0.3,0.5,28,"fir","fc30535","2026-09-26 11:24:51",20,"bace;bace_chain;bace_resid",0.3,6494.157,"bace_fit=3653.5;bace_chain=2840.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s29",300,0.3,0.5,29,"fir","fc30535","2026-09-26 11:25:44",20,"bace;bace_chain;bace_resid",0.3,6547.943,"bace_fit=3642;bace_chain=2905.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s3",300,0.3,0.5,3,"fir","fc30642","2026-09-26 11:21:10",20,"bace;bace_chain;bace_resid",0.3,6719.036,"bace_fit=3821.3;bace_chain=2897.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s30",300,0.3,0.5,30,"fir","fc30535","2026-09-26 11:24:56",20,"bace;bace_chain;bace_resid",0.3,6499.348,"bace_fit=3649.6;bace_chain=2849.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s31",300,0.3,0.5,31,"fir","fc30359","2026-09-26 11:06:43",20,"bace;bace_chain;bace_resid",0.3,5406.452,"bace_fit=3017.4;bace_chain=2389",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s32",300,0.3,0.5,32,"fir","fc30423","2026-09-26 10:57:07",20,"bace;bace_chain;bace_resid",0.3,4830.309,"bace_fit=2697.7;bace_chain=2132.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s33",300,0.3,0.5,33,"fir","fc30423","2026-09-26 10:56:24",20,"bace;bace_chain;bace_resid",0.3,4787.293,"bace_fit=2675;bace_chain=2112.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s34",300,0.3,0.5,34,"fir","fc30423","2026-09-26 10:55:42",20,"bace;bace_chain;bace_resid",0.3,4745.801,"bace_fit=2654.9;bace_chain=2090.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s35",300,0.3,0.5,35,"fir","fc30423","2026-09-26 10:55:21",20,"bace;bace_chain;bace_resid",0.3,4724.268,"bace_fit=2639.2;bace_chain=2085.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s36",300,0.3,0.5,36,"fir","fc30424","2026-09-26 10:55:45",20,"bace;bace_chain;bace_resid",0.3,4748.662,"bace_fit=2651;bace_chain=2097.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s37",300,0.3,0.5,37,"fir","fc30424","2026-09-26 10:53:52",20,"bace;bace_chain;bace_resid",0.3,4635.688,"bace_fit=2587.8;bace_chain=2047.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s38",300,0.3,0.5,38,"fir","fc30424","2026-09-26 10:56:10",20,"bace;bace_chain;bace_resid",0.3,4773.301,"bace_fit=2658.7;bace_chain=2114.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s39",300,0.3,0.5,39,"fir","fc30424","2026-09-26 10:57:00",20,"bace;bace_chain;bace_resid",0.3,4823.315,"bace_fit=2690;bace_chain=2133.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s4",300,0.3,0.5,4,"fir","fc30516","2026-09-26 11:04:25",20,"bace;bace_chain;bace_resid",0.3,5714.347,"bace_fit=3334.3;bace_chain=2380",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s40",300,0.3,0.5,40,"fir","fc30425","2026-09-26 10:57:13",20,"bace;bace_chain;bace_resid",0.3,4836.832,"bace_fit=2702.5;bace_chain=2134.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s41",300,0.3,0.5,41,"fir","fc30425","2026-09-26 10:56:47",20,"bace;bace_chain;bace_resid",0.3,4810.895,"bace_fit=2690.4;bace_chain=2120.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s42",300,0.3,0.5,42,"fir","fc30425","2026-09-26 10:56:53",20,"bace;bace_chain;bace_resid",0.3,4817.211,"bace_fit=2693.5;bace_chain=2123.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s43",300,0.3,0.5,43,"fir","fc30425","2026-09-26 10:55:08",20,"bace;bace_chain;bace_resid",0.3,4712.084,"bace_fit=2626.5;bace_chain=2085.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s44",300,0.3,0.5,44,"fir","fc30437","2026-09-26 11:01:31",20,"bace;bace_chain;bace_resid",0.3,5094.738,"bace_fit=2877.8;bace_chain=2216.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s45",300,0.3,0.5,45,"fir","fc30438","2026-09-26 11:00:56",20,"bace;bace_chain;bace_resid",0.3,5058.156,"bace_fit=2857.7;bace_chain=2200.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s46",300,0.3,0.5,46,"fir","fc30439","2026-09-26 10:59:27",20,"bace;bace_chain;bace_resid",0.3,4970.242,"bace_fit=2821.1;bace_chain=2149.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s47",300,0.3,0.5,47,"fir","fc30442","2026-09-26 10:57:02",20,"bace;bace_chain;bace_resid",0.3,4825.416,"bace_fit=2702;bace_chain=2123.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s48",300,0.3,0.5,48,"fir","fc30444","2026-09-26 11:12:22",20,"bace;bace_chain;bace_resid",0.3,5745.273,"bace_fit=3209.6;bace_chain=2535.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s49",300,0.3,0.5,49,"fir","fc30444","2026-09-26 11:13:39",20,"bace;bace_chain;bace_resid",0.3,5822.497,"bace_fit=3250.7;bace_chain=2571.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s5",300,0.3,0.5,5,"fir","fc30516","2026-09-26 11:03:50",20,"bace;bace_chain;bace_resid",0.3,5680.143,"bace_fit=3327.7;bace_chain=2352.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s50",300,0.3,0.5,50,"fir","fc30444","2026-09-26 11:14:13",20,"bace;bace_chain;bace_resid",0.3,5856.339,"bace_fit=3279.1;bace_chain=2577.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s51",300,0.3,0.5,51,"fir","fc30444","2026-09-26 11:13:28",20,"bace;bace_chain;bace_resid",0.3,5811.242,"bace_fit=3259;bace_chain=2552.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s52",300,0.3,0.5,52,"fir","fc30444","2026-09-26 11:13:27",20,"bace;bace_chain;bace_resid",0.3,5810.747,"bace_fit=3244.8;bace_chain=2566",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s53",300,0.3,0.5,53,"fir","fc30444","2026-09-26 11:13:14",20,"bace;bace_chain;bace_resid",0.3,5797.473,"bace_fit=3234.8;bace_chain=2562.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s54",300,0.3,0.5,54,"fir","fc30449","2026-09-26 10:57:05",20,"bace;bace_chain;bace_resid",0.3,4828.382,"bace_fit=2715.1;bace_chain=2113.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s55",300,0.3,0.5,55,"fir","fc30452","2026-09-26 11:17:26",20,"bace;bace_chain;bace_resid",0.3,6049.736,"bace_fit=3408.9;bace_chain=2640.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s56",300,0.3,0.5,56,"fir","fc30452","2026-09-26 11:16:03",20,"bace;bace_chain;bace_resid",0.3,5966.935,"bace_fit=3373.8;bace_chain=2593.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s57",300,0.3,0.5,57,"fir","fc30452","2026-09-26 11:16:04",20,"bace;bace_chain;bace_resid",0.3,5967.294,"bace_fit=3372.2;bace_chain=2595.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s58",300,0.3,0.5,58,"fir","fc30453","2026-09-26 11:16:38",20,"bace;bace_chain;bace_resid",0.3,6001.756,"bace_fit=3388.1;bace_chain=2613.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s59",300,0.3,0.5,59,"fir","fc30453","2026-09-26 11:16:16",20,"bace;bace_chain;bace_resid",0.3,5979.849,"bace_fit=3379.9;bace_chain=2599.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s6",300,0.3,0.5,6,"fir","fc30516","2026-09-26 11:04:33",20,"bace;bace_chain;bace_resid",0.3,5722.624,"bace_fit=3337.2;bace_chain=2385.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s60",300,0.3,0.5,60,"fir","fc30453","2026-09-26 11:16:55",20,"bace;bace_chain;bace_resid",0.3,6019.035,"bace_fit=3397.9;bace_chain=2621.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s61",300,0.3,0.5,61,"fir","fc30460","2026-09-26 11:13:01",20,"bace;bace_chain;bace_resid",0.3,5784.033,"bace_fit=3267.1;bace_chain=2516.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s62",300,0.3,0.5,62,"fir","fc30460","2026-09-26 11:14:19",20,"bace;bace_chain;bace_resid",0.3,5862.129,"bace_fit=3310;bace_chain=2552.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s63",300,0.3,0.5,63,"fir","fc30644","2026-09-26 11:27:05",20,"bace;bace_chain;bace_resid",0.3,6408.264,"bace_fit=3751.2;bace_chain=2657",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s64",300,0.3,0.5,64,"fir","fc30644","2026-09-26 11:27:03",20,"bace;bace_chain;bace_resid",0.3,6406.574,"bace_fit=3738.2;bace_chain=2668.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s65",300,0.3,0.5,65,"fir","fc30644","2026-09-26 11:25:13",20,"bace;bace_chain;bace_resid",0.3,6296.642,"bace_fit=3660.2;bace_chain=2636.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s66",300,0.3,0.5,66,"fir","fc30644","2026-09-26 11:27:49",20,"bace;bace_chain;bace_resid",0.3,6452.41,"bace_fit=3763.4;bace_chain=2689.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s67",300,0.3,0.5,67,"fir","fc30651","2026-09-26 11:20:55",20,"bace;bace_chain;bace_resid",0.3,6038.975,"bace_fit=3456.5;bace_chain=2582.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s68",300,0.3,0.5,68,"fir","fc30659","2026-09-26 11:21:33",20,"bace;bace_chain;bace_resid",0.3,6076.093,"bace_fit=3504.7;bace_chain=2571.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s69",300,0.3,0.5,69,"fir","fc30659","2026-09-26 11:21:01",20,"bace;bace_chain;bace_resid",0.3,6044.337,"bace_fit=3484.4;bace_chain=2559.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s7",300,0.3,0.5,7,"fir","fc30532","2026-09-26 11:12:16",20,"bace;bace_chain;bace_resid",0.3,6185.556,"bace_fit=3552.6;bace_chain=2633",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s70",300,0.3,0.5,70,"fir","fc30659","2026-09-26 11:19:41",20,"bace;bace_chain;bace_resid",0.3,5964.93,"bace_fit=3433.9;bace_chain=2531",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s71",300,0.3,0.5,71,"fir","fc30659","2026-09-26 11:19:12",20,"bace;bace_chain;bace_resid",0.3,5935.254,"bace_fit=3409.5;bace_chain=2525.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s72",300,0.3,0.5,72,"fir","fc30659","2026-09-26 11:20:28",20,"bace;bace_chain;bace_resid",0.3,6012.017,"bace_fit=3454.5;bace_chain=2557.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s73",300,0.3,0.5,73,"fir","fc30659","2026-09-26 11:20:49",20,"bace;bace_chain;bace_resid",0.3,6033.004,"bace_fit=3474.5;bace_chain=2558.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
