"dgp","n","lambda","rho","evo","miss","frac","trait","metric","arm","reference","n_common_seeds","mean_diff","mcse_diff"
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on","freq",200,0.109833333333333,0.00555102970312138
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","freq_lambda","freq",200,0.00833333333333334,0.00609230139083247
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","bace","freq",100,0.119,0.0158857805817454
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off_rphylopars","freq",200,0.0428333333333333,0.0107646709519389
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off","freq",200,0.0571666666666667,0.010260094646504
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on_full","freq",200,0.0585,0.0102440828748851
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on","freq",200,0.0596666666666667,0.0103581589718652
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","floor","freq",200,-0.0035,0.0127497878810045
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","freq_lambda","freq",200,0.000833333333333331,0.00273182254098504
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","bace","freq",100,0.152222222222222,0.0118513257458988
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on","freq",200,0.0733333333333333,0.0075810650917143
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on_full","freq",200,0.0727222222222222,0.00762097564658352
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off","freq",200,0.0712222222222222,0.00769364644012378
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off_rphylopars","freq",200,0.0621666666666667,0.00779056836940235
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","floor","freq",200,0.0184444444444444,0.00981415495957593
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","freq_lambda","freq",200,0.000349999999999998,0.00183267042987074
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","bace","freq",100,0.1843,0.0103158095138446
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on","freq",200,0.0788166666666667,0.00667001161897101
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on_full","freq",200,0.0789666666666667,0.00670059998813576
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off","freq",200,0.0791333333333333,0.00633448988822728
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off_rphylopars","freq",200,0.0761333333333333,0.00675859731250557
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"cat3","accuracy","floor","freq",200,0.0173,0.0089401630808894
"types_mixed",100,1,0.5,"BM","mcar",0.3,"cat3","accuracy","freq_lambda","freq",200,-0.000166666666666667,0.000166666666666667
"types_mixed",100,1,0.5,"BM","mcar",0.3,"cat3","accuracy","bace","freq",100,-0.154333333333333,0.0182860117770814
"types_mixed",100,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off","freq",200,-0.004,0.00960573995532544
"types_mixed",100,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off_rphylopars","freq",200,-0.0121666666666667,0.00957260159435243
"types_mixed",100,1,0.5,"BM","mcar",0.3,"cat3","accuracy","floor","freq",200,-0.271333333333333,0.0128840553904978
"types_mixed",100,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on","freq",200,-0.0421666666666667,0.00630278934643268
"types_mixed",100,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on_full","freq",183,-0.0313296903460838,0.00678102736361784
"types_mixed",300,1,0.5,"BM","mcar",0.3,"cat3","accuracy","freq_lambda","freq",200,0.000111111111111111,0.000111111111111111
"types_mixed",300,1,0.5,"BM","mcar",0.3,"cat3","accuracy","bace","freq",100,-0.143777777777778,0.0197198359315747
"types_mixed",300,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off","freq",200,0.0135555555555556,0.00576283339814174
"types_mixed",300,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off_rphylopars","freq",200,0.0137222222222222,0.00577832401961951
"types_mixed",300,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on_full","freq",185,-0.00432432432432432,0.00278851455370713
"types_mixed",300,1,0.5,"BM","mcar",0.3,"cat3","accuracy","floor","freq",200,-0.306722222222222,0.0126531556601725
"types_mixed",300,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on","freq",200,-0.0101666666666667,0.00276774009972603
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"cat3","accuracy","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"cat3","accuracy","bace","freq",100,-0.125633333333333,0.018543466393948
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on","freq",200,-0.00363333333333334,0.000459522972622036
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off_rphylopars","freq",200,0.00843333333333333,0.00447493858917465
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_off","freq",200,0.00906666666666667,0.00446471118974305
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"cat3","accuracy","gnn_on_full","freq",193,-0.000431778929188256,0.00031349350708059
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"cat3","accuracy","floor","freq",200,-0.34625,0.0116428552772137
"types_mixed",100,0.3,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,0.000833333333333332,0.000833333333333334
"types_mixed",100,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,-0.0471666666666667,0.0110131070077045
"types_mixed",100,0.3,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.0333333333333333,0.0116630586051402
"types_mixed",100,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.0513333333333333,0.0115005886771865
"types_mixed",100,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,-0.0475,0.0110033686025242
"types_mixed",100,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,-0.0396666666666667,0.0112986710058822
"types_mixed",100,0.3,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.00716666666666667,0.00613853422705519
"types_mixed",300,0.3,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,5.55555555555558e-05,9.63860910778109e-05
"types_mixed",300,0.3,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.0804444444444444,0.00769009416865187
"types_mixed",300,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,-0.0390555555555556,0.00776659381757962
"types_mixed",300,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,-0.0423333333333333,0.00782405868371691
"types_mixed",300,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.0456666666666667,0.00779044593279174
"types_mixed",300,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,-0.0405,0.00780441220109358
"types_mixed",300,0.3,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,0.00872222222222223,0.00362734400663425
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,0.00358333333333333,0.00195066703934341
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,-0.0561666666666667,0.00689519330226501
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.0856333333333333,0.00585701206656804
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,1.66666666666665e-05,2.89158273233433e-05
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.0618333333333333,0.00676678383606918
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,-0.05365,0.00680319158113006
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,-0.0589666666666667,0.00666651549242333
"types_mixed",100,0.7,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.0343333333333333,0.0166124032469299
"types_mixed",100,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.0176666666666667,0.00963287572884495
"types_mixed",100,0.7,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,-0.000499999999999999,0.000440641884979671
"types_mixed",100,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,0.00999999999999999,0.0106016654296741
"types_mixed",100,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,0.0228333333333333,0.0093942065494955
"types_mixed",100,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,-0.00316666666666667,0.0100933595652959
"types_mixed",100,0.7,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.021,0.00975212041539248
"types_mixed",300,0.7,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,0.000500000000000001,0.00107506436310826
"types_mixed",300,0.7,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.106444444444444,0.0100580432958907
"types_mixed",300,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.0464444444444445,0.00722093790925722
"types_mixed",300,0.7,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.0182777777777778,0.00848828488033303
"types_mixed",300,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,0.0436111111111111,0.00759698036570064
"types_mixed",300,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,0.0491111111111111,0.00711866223872062
"types_mixed",300,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0230555555555556,0.007882731886939
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,8.33333333333334e-05,8.66186569767745e-05
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.119766666666667,0.00779352734404659
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0197833333333333,0.00627301246382477
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,0.0414166666666667,0.00602017998083737
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,0.03765,0.00594685177750813
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.0355666666666667,0.00555838559966787
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.0140666666666667,0.00725618625537141
"types_mixed",100,1,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,0,0
"types_mixed",100,1,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,-0.145333333333333,0.0195546372603492
"types_mixed",100,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0181666666666667,0.00843670392981347
"types_mixed",100,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.013,0.00786112714138363
"types_mixed",100,1,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.325833333333333,0.0142295873369151
"types_mixed",100,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",185,0.0081081081081081,0.00669221030345922
"types_mixed",100,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.025,0.00776450570579919
"types_mixed",300,1,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,0.000166666666666667,0.000166666666666667
"types_mixed",300,1,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,-0.184888888888889,0.0237512780157714
"types_mixed",300,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.0242222222222222,0.00730167608173499
"types_mixed",300,1,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.373055555555556,0.0134402556103998
"types_mixed",300,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.00550000000000001,0.00443186207498642
"types_mixed",300,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",186,0.0034647550776583,0.00456011840937128
"types_mixed",300,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0202777777777778,0.00740991663716687
"types_mixed",1000,1,0,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,-0.148066666666667,0.0206602672833625
"types_mixed",1000,1,0,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,1e-04,0.000117934011396668
"types_mixed",1000,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.004,0.00104691725280783
"types_mixed",1000,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0211,0.00695960707606876
"types_mixed",1000,1,0,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.401366666666667,0.0125796222355465
"types_mixed",1000,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",191,0.000610820244328095,0.000987442415504924
"types_mixed",1000,1,0,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.02105,0.00693402656871254
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,0.00133333333333334,0.0014535426216617
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.0746666666666667,0.0102944309528004
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,-0.0326666666666667,0.011292665234886
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,-0.0255,0.0113346572780737
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.0318333333333333,0.0120400817206195
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,-0.0205,0.011889303076219
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.00366666666666666,0.00825943786169361
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.119222222222222,0.00766204581056798
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,-0.0213888888888889,0.0073719343016841
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,0.000166666666666667,0.00030987130325296
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.0175,0.00807190431730018
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,-0.0136666666666667,0.00747629377904005
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,-0.00716666666666667,0.00758552268970861
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,0.00616666666666666,0.00412571349955248
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.0520166666666667,0.00686895351082621
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.128366666666667,0.00610357570311341
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,-0.000133333333333334,7.02551781822396e-05
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,-0.0485166666666667,0.00712697698531365
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,-0.0494166666666667,0.00693929317598302
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,-0.0608333333333333,0.00671942067309535
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,0.00533333333333333,0.00181669778529738
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,0.00166666666666667,0.00105011232814917
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.0926666666666667,0.0181994190901483
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.041,0.00964098708894139
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0378333333333333,0.010184445009736
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.0195,0.0115573425313734
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,0.043,0.0108864244752787
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,0.0523333333333333,0.00990324493233596
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,0.000222222222222215,0.000945043656596352
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.165111111111111,0.0102470055301271
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,0.00283333333333333,0.00892371649310884
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,0.069,0.00739321691188771
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.061,0.00719995708984877
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,0.0677777777777778,0.0078020678379071
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.06,0.00807826656647496
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,1e-04,0.000127050463250521
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,0.1668,0.00857186167469739
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",200,0.05585,0.00667936385082464
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.0430833333333333,0.00575422246827539
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,0.0556833333333333,0.00653747507850011
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0518333333333333,0.00662570118915019
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.00675,0.00690436536021661
"types_mixed",100,1,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,-0.00316666666666667,0.00231033775124904
"types_mixed",100,1,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,-0.148666666666667,0.0195483228130597
"types_mixed",100,1,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.310333333333333,0.0144494923104251
"types_mixed",100,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.0453333333333333,0.0105463270363991
"types_mixed",100,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",183,0.0213114754098361,0.00817280015254845
"types_mixed",100,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.000666666666666656,0.00806852284249445
"types_mixed",100,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0391666666666667,0.0107492549700926
"types_mixed",300,1,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,-5.55555555555555e-05,5.55555555555553e-05
"types_mixed",300,1,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,-0.155111111111111,0.0204140456184225
"types_mixed",300,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.0278333333333333,0.00743772770485059
"types_mixed",300,1,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.368222222222222,0.01286060355376
"types_mixed",300,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0267777777777778,0.00759585844883825
"types_mixed",300,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",185,0.00168168168168168,0.00216615703542173
"types_mixed",300,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.00588888888888889,0.00247690492471548
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"ord","accuracy","freq_lambda","freq",200,-6.66666666666666e-05,6.66666666666666e-05
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"ord","accuracy","bace","freq",100,-0.125133333333333,0.018126220381532
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"ord","accuracy","floor","freq",200,-0.40905,0.0119786795873592
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off_rphylopars","freq",200,0.0104166666666667,0.00472374388397667
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_off","freq",200,0.0102666666666667,0.00473002928068015
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on_full","freq",193,-0.00101899827288428,0.000581821105737712
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"ord","accuracy","gnn_on","freq",200,-0.0044,0.000751235721247147
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bin","brier","gnn_off","freq",200,-0.0354441264866651,0.00589468622597618
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bin","brier","gnn_on","freq",200,-0.0350656905870743,0.00600404239710177
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bin","brier","bace","freq",100,0.00485572231364288,0.0138252531513499
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bin","brier","gnn_on_full","freq",200,-0.0356160391139892,0.00588704111333816
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bin","brier","gnn_off_rphylopars","freq",200,-0.0316413417360653,0.00615109702544389
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bin","brier","floor","freq",200,-0.0324532085735783,0.00587527286243681
