"dgp","n","lambda","rho","evo","miss","frac","arm","trait","metric","reps","mean","mcse"
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,1.01391257950832,0.0104915638230309
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,1.01594145222067,0.00653443431517306
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,0.99245430679118,0.00359313131364424
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,0.902847337454981,0.013112237392501
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,0.88441282466446,0.0105836837573045
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,0.884479458100193,0.00849419874518972
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",185,0.585224986914652,0.0165462527036859
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",186,0.57446560544524,0.0136095700958353
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",191,0.549610556503048,0.0109305613772555
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,1.00837459722308,0.0111933882056289
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,1.00114768500437,0.00576927133795969
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,0.994271464956231,0.00389093237922323
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,0.881714490274699,0.0149857763131026
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,0.890479896059244,0.0103310886290768
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",200,0.87632290904322,0.00803396666773241
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",183,0.549496247646008,0.0149544210772739
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",185,0.565554893318636,0.0131132341493329
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on_full","prp","zRMSE",193,0.536516854754244,0.0105586769659494
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bace","c1","coverage",100,0.778,0.00906665676371018
"types_mixed",300,0.3,0,"BM","mcar",0.3,"bace","c1","coverage",100,0.769222222222222,0.00641860798731507
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"bace","c1","coverage",100,0.786533333333333,0.00349696677928792
"types_mixed",100,0.7,0,"BM","mcar",0.3,"bace","c1","coverage",99,0.78989898989899,0.00991794532608346
"types_mixed",300,0.7,0,"BM","mcar",0.3,"bace","c1","coverage",100,0.781666666666667,0.0067768209661156
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"bace","c1","coverage",99,0.787811447811448,0.00358947233360426
"types_mixed",100,1,0,"BM","mcar",0.3,"bace","c1","coverage",48,0.85625,0.0114955472415618
"types_mixed",300,1,0,"BM","mcar",0.3,"bace","c1","coverage",39,0.877492877492878,0.00661305956823048
"types_mixed",1000,1,0,"BM","mcar",0.3,"bace","c1","coverage",45,0.882666666666667,0.00298443398991828
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"bace","c1","coverage",100,0.769666666666667,0.0101514347451462
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"bace","c1","coverage",100,0.813555555555556,0.00489465021205208
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"bace","c1","coverage",97,0.84319587628866,0.00242485259221266
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"bace","c1","coverage",97,0.771477663230241,0.0125404052076655
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"bace","c1","coverage",98,0.813605442176871,0.00555153467940618
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"bace","c1","coverage",89,0.839063670411985,0.0023756013784103
"types_mixed",100,1,0.5,"BM","mcar",0.3,"bace","c1","coverage",41,0.848780487804878,0.011110284852615
"types_mixed",300,1,0.5,"BM","mcar",0.3,"bace","c1","coverage",49,0.850340136054422,0.00607114361831158
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"bace","c1","coverage",54,0.853703703703704,0.00337691825223281
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq","c1","coverage",200,0.824333333333333,0.0054384018245584
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq","c1","coverage",200,0.876388888888889,0.00312878593794767
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq","c1","coverage",200,0.913966666666667,0.00177053083927382
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq","c1","coverage",200,0.822,0.00554379548159098
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq","c1","coverage",200,0.874777777777778,0.00325299615647549
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq","c1","coverage",200,0.91445,0.00170856506578803
"types_mixed",100,1,0,"BM","mcar",0.3,"freq","c1","coverage",185,0.938738738738739,0.00352714620966528
"types_mixed",300,1,0,"BM","mcar",0.3,"freq","c1","coverage",186,0.942652329749104,0.00208456837713429
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq","c1","coverage",191,0.949633507853403,0.00103706324215848
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq","c1","coverage",200,0.822,0.0060310012428341
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq","c1","coverage",200,0.871666666666667,0.00295524655924756
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq","c1","coverage",200,0.909533333333333,0.00188443920334701
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq","c1","coverage",200,0.8245,0.00598004078348921
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq","c1","coverage",200,0.870555555555556,0.00305028477941987
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq","c1","coverage",200,0.909916666666667,0.00190160493794939
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq","c1","coverage",183,0.932604735883424,0.00366170455334587
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq","c1","coverage",185,0.941201201201201,0.00211916489153413
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq","c1","coverage",193,0.949326424870466,0.0010859705029813
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.935666666666667,0.00356412110353277
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.941888888888889,0.00184166002417465
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.9489,0.000984556914119881
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.932,0.00374240343535009
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.943944444444444,0.00183590331349104
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.9488,0.00100835150252883
"types_mixed",100,1,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",185,0.951171171171171,0.00328212537314793
"types_mixed",300,1,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",186,0.954301075268817,0.00196356118672999
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq_lambda","c1","coverage",191,0.957923211169284,0.000986864316099832
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.9355,0.00350541974888273
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.940833333333333,0.0020867968603932
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.949316666666667,0.00107722410905431
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.934166666666667,0.00351623418554157
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.941888888888889,0.00205801759989233
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",200,0.949266666666667,0.00104909096275277
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",183,0.946448087431694,0.00364233665801349
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",185,0.951471471471471,0.00208879829454435
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq_lambda","c1","coverage",193,0.958117443868739,0.00097146740804969
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.8685,0.00911860401268447
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.949388888888889,0.00377223745545153
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.954133333333333,0.00182072564546307
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.849,0.0105697808873552
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.946444444444444,0.00362553277070502
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.95385,0.00176036414117868
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.891333333333333,0.00905421353861855
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.968777777777778,0.00288904994611822
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.965716666666667,0.00160634168610137
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.8685,0.00911860401268447
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.949388888888889,0.00377223745545153
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.954133333333333,0.00182072564546307
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.849,0.0105697808873552
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.946444444444444,0.00362553277070502
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.95385,0.00176036414117868
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.891333333333333,0.00905421353861855
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.968777777777778,0.00288904994611822
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off","c1","coverage",200,0.965716666666667,0.00160634168610137
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.872333333333333,0.00933617448979251
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.949944444444444,0.00363513462401642
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.957866666666667,0.00162339814962488
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.841333333333333,0.0110459170574663
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.951166666666667,0.00504210050153553
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.959216666666667,0.00176414717154807
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.907333333333333,0.00843790337042713
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.967777777777778,0.00298786760306577
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.96955,0.00138744419558706
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.868333333333333,0.00952750287323188
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.9475,0.00479361087852033
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.957333333333333,0.00161908632753581
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.832833333333333,0.0114632359695887
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.951666666666667,0.00505491280174203
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.958833333333333,0.00190267817946345
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.903333333333333,0.00983674670337248
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.967833333333333,0.00276619303998966
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c1","coverage",200,0.9688,0.00153773310934567
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.8685,0.00912166508206407
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.949833333333333,0.00361629572407224
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.9539,0.00186823187548865
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.844833333333333,0.0107080371824862
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.947333333333333,0.00348371019736886
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.953383333333333,0.00181307945742264
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on","c1","coverage",185,0.868288288288288,0.0102720567985946
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on","c1","coverage",186,0.956391875746714,0.0035933774137702
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on","c1","coverage",191,0.9521815008726,0.00195265551838002
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.866833333333333,0.00949447369310702
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.951055555555556,0.00349336444365238
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.953666666666667,0.00185772565572763
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.8445,0.0108625170628293
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.947611111111111,0.00353948200648736
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",200,0.953883333333333,0.00176711973900213
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",183,0.857194899817851,0.0112758618476251
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",185,0.954414414414414,0.00370606606547361
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on","c1","coverage",193,0.952642487046632,0.00184752951541484
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.8655,0.00914971784720256
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.949722222222222,0.00364105184181662
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.953616666666667,0.00184396604526839
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.8445,0.0108676559753546
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.945611111111111,0.0036166559671386
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.9519,0.00185253534752971
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",185,0.883783783783784,0.0095809444837084
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",186,0.967801672640382,0.0030536779637089
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on_full","c1","coverage",191,0.96542757417103,0.00165617228137385
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.866,0.00936856237187379
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.950055555555556,0.00359653028469318
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.953366666666667,0.0018163888804569
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.841833333333333,0.0109870171087041
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.946333333333333,0.00368102024499287
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",200,0.952433333333333,0.00191437449420847
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",183,0.875045537340619,0.0107939849100967
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",185,0.966186186186186,0.00317281962480124
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on_full","c1","coverage",193,0.965751295336788,0.00160250393232082
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bace","c2","coverage",100,0.774333333333333,0.00934264806956463
"types_mixed",300,0.3,0,"BM","mcar",0.3,"bace","c2","coverage",100,0.802666666666667,0.00552769670402846
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"bace","c2","coverage",100,0.809566666666667,0.00286534892585373
"types_mixed",100,0.7,0,"BM","mcar",0.3,"bace","c2","coverage",99,0.804377104377104,0.00918899773834309
"types_mixed",300,0.7,0,"BM","mcar",0.3,"bace","c2","coverage",100,0.807111111111111,0.00500783772780911
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"bace","c2","coverage",99,0.813299663299663,0.00296010369088972
"types_mixed",100,1,0,"BM","mcar",0.3,"bace","c2","coverage",48,0.864583333333333,0.0123326564410762
"types_mixed",300,1,0,"BM","mcar",0.3,"bace","c2","coverage",39,0.875783475783476,0.0076457944072798
"types_mixed",1000,1,0,"BM","mcar",0.3,"bace","c2","coverage",45,0.886444444444444,0.00336750164663172
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"bace","c2","coverage",100,0.789666666666667,0.0100692885742029
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"bace","c2","coverage",100,0.825666666666667,0.00584049317427629
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"bace","c2","coverage",97,0.8446735395189,0.00290186466308277
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"bace","c2","coverage",97,0.798281786941581,0.0104359344598352
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"bace","c2","coverage",98,0.832426303854875,0.00476374117589071
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"bace","c2","coverage",89,0.848501872659176,0.00267769427582028
"types_mixed",100,1,0.5,"BM","mcar",0.3,"bace","c2","coverage",41,0.856910569105691,0.00925723202519661
"types_mixed",300,1,0.5,"BM","mcar",0.3,"bace","c2","coverage",49,0.866666666666667,0.00624921259842207
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"bace","c2","coverage",54,0.882716049382716,0.00273598763544078
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq","c2","coverage",200,0.820166666666667,0.00595862104118488
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq","c2","coverage",200,0.884722222222222,0.00340827491000216
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq","c2","coverage",200,0.906316666666667,0.00184148446842745
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq","c2","coverage",200,0.821166666666667,0.00582730006254902
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq","c2","coverage",200,0.8835,0.00344947265417631
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq","c2","coverage",200,0.905416666666667,0.00186558916915641
"types_mixed",100,1,0,"BM","mcar",0.3,"freq","c2","coverage",185,0.925945945945946,0.00407973759326783
"types_mixed",300,1,0,"BM","mcar",0.3,"freq","c2","coverage",186,0.943130227001195,0.0021839497431103
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq","c2","coverage",191,0.94783595113438,0.0011684986577101
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq","c2","coverage",200,0.8265,0.00581348621731258
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq","c2","coverage",200,0.885166666666667,0.00305488546532899
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq","c2","coverage",200,0.903616666666667,0.00197157034232623
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq","c2","coverage",200,0.827166666666667,0.00569599024381376
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq","c2","coverage",200,0.882111111111111,0.00300214990070522
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq","c2","coverage",200,0.903616666666667,0.00194620240385259
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq","c2","coverage",183,0.926775956284153,0.0045366078396745
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq","c2","coverage",185,0.943783783783784,0.00213460408498184
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq","c2","coverage",193,0.947944732297064,0.00109044911587525
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.931166666666667,0.00359195624097431
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.947888888888889,0.00177244804093659
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.94935,0.00106795815345551
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.930833333333333,0.00354391371223632
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.947666666666667,0.00184145789568672
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.94965,0.00105048378953293
"types_mixed",100,1,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",185,0.940720720720721,0.00387455700441542
"types_mixed",300,1,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",186,0.953285543608124,0.00220262970015801
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq_lambda","c2","coverage",191,0.958464223385689,0.000998369126845737
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.931,0.00359531614151717
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.9465,0.00196450527430319
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.95015,0.00103492812040516
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.928166666666667,0.00374432382623212
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.945888888888889,0.00205439703571296
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",200,0.95075,0.00101645795150079
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",183,0.9408014571949,0.00424365101679163
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",185,0.956936936936937,0.00216814719080857
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq_lambda","c2","coverage",193,0.959274611398964,0.000940002992020813
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.875166666666667,0.00867554467321127
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.9575,0.00329348741775777
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.954633333333333,0.00182708544026549
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.858833333333333,0.00966489760281031
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.953944444444444,0.00357004089744499
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.954933333333333,0.00167434746074965
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.912666666666667,0.0077205520208351
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.966777777777778,0.00290895193580935
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.969616666666667,0.00155472973013962
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.867333333333333,0.00889155459749563
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.957388888888889,0.00329380762688424
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.954616666666667,0.00173022487347343
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.845666666666667,0.0101724658749268
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.952944444444444,0.00353299084617077
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.953466666666667,0.00179596296465367
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.904666666666667,0.00839438274333146
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.968833333333333,0.0027417513013626
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off","c2","coverage",200,0.968916666666667,0.00156845250865786
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.878666666666667,0.00826366185190803
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.957277777777778,0.00335937851897475
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.95645,0.00175655071307193
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.854333333333333,0.0101422324936541
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.957944444444444,0.00324456289986676
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.960216666666667,0.00176004376309735
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.917666666666667,0.00689277371055385
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.965611111111111,0.00306433437638518
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.9725,0.00140723781144356
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.875166666666667,0.0085882208686341
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.959722222222222,0.00324031530535517
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.957133333333333,0.00185412151997434
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.8665,0.00986083370297359
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","c2","coverage",200,0.953944444444444,0.00373729209362395
