"job_id","cell_id","rep","family","n_species","phylo_lambda","miss_frac","seed","lambda_mode","fit_ok","fit_sec","blend_loss","baseline_loss","paired_delta","r_cal_gnn_mean","r_cal_bm_mean","r_cal_mean_mean","floor_fired","error"
1346,50,17,"F3",300,1,0.3,15017,"fixed_1",TRUE,89.399,0.593156739340983,0.554023012028947,0.0391337273120362,0.00833333333333333,0.491666666666667,0.5,TRUE,NA
1347,51,17,"F1",1000,1,0.3,15117,"fixed_1",TRUE,331.243,0.457201189862517,0.455729228012418,0.00147196185009901,0.1125,0.8875,0,FALSE,NA
1348,52,17,"F2",1000,1,0.3,15217,"fixed_1",TRUE,360.996,0.624468551738803,0.645796908084773,-0.0213283563459707,0.419078947368421,0.580921052631579,0,FALSE,NA
1349,53,17,"F3",1000,1,0.3,15317,"fixed_1",TRUE,346.668,0.458596303871886,0.462724239892619,-0.00412793602073347,0,0.975,0.025,FALSE,NA
1350,54,17,"F1",100,0.2,0.5,15417,"fixed_1",TRUE,77.757,0.867859700213898,0.891299176620008,-0.0234394764061093,0.125,0.125,0.75,TRUE,NA
1351,55,17,"F2",100,0.2,0.5,15517,"fixed_1",TRUE,73.803,0.938697916475971,0.973582079149722,-0.0348841626737506,0,0,1,TRUE,NA
1352,56,17,"F3",100,0.2,0.5,15617,"fixed_1",TRUE,77.226,0.778425909320007,0.864343546712408,-0.0859176373924013,0,0.166666666666667,0.833333333333333,TRUE,NA
1353,57,17,"F1",300,0.2,0.5,15717,"fixed_1",TRUE,94.642,0.954269753535135,0.968221058945542,-0.013951305410407,0.25,0.25,0.5,TRUE,NA
1354,58,17,"F2",300,0.2,0.5,15817,"fixed_1",TRUE,86.683,0.863967669864537,0.843366633918816,0.0206010359457208,0.166666666666667,0,0.833333333333333,TRUE,NA
1355,59,17,"F3",300,0.2,0.5,15917,"fixed_1",TRUE,96.48,0.818258661678525,0.800462163155354,0.0177964985231707,0.166666666666667,0.572916666666667,0.260416666666667,TRUE,NA
1356,60,17,"F1",1000,0.2,0.5,16017,"fixed_1",TRUE,275.679,0.999328056164646,0.971368896185575,0.0279591599790706,0,0.416666666666667,0.583333333333333,TRUE,NA
1357,61,17,"F2",1000,0.2,0.5,16117,"fixed_1",TRUE,266.328,1.01531383251749,1.03786087879349,-0.0225470462759969,0.25,0.5,0.25,TRUE,NA
1358,62,17,"F3",1000,0.2,0.5,16217,"fixed_1",TRUE,275.133,0.770274949536633,0.770274949488312,4.83206807899705e-11,0,1,0,FALSE,NA
1359,63,17,"F1",100,0.5,0.5,16317,"fixed_1",TRUE,77.829,0.98980765860795,0.911265101808343,0.0785425567996065,0.447368421052632,0.25,0.302631578947368,TRUE,NA
1360,64,17,"F2",100,0.5,0.5,16417,"fixed_1",TRUE,72.951,0.881455214394063,0.857199419775703,0.02425579461836,0.25,0.25,0.5,TRUE,NA
1361,65,17,"F3",100,0.5,0.5,16517,"fixed_1",TRUE,88.387,0.88001741184263,0.814330893023013,0.0656865188196174,0,0.166666666666667,0.833333333333333,TRUE,NA
1362,66,17,"F1",300,0.5,0.5,16617,"fixed_1",TRUE,93.774,0.866080449344259,0.852861313240959,0.0132191361032999,0.342105263157895,0.379605263157895,0.278289473684211,FALSE,NA
1363,67,17,"F2",300,0.5,0.5,16717,"fixed_1",TRUE,90.424,0.963388823643115,0.960015359998113,0.00337346364500146,0,0.75,0.25,TRUE,NA
1364,68,17,"F3",300,0.5,0.5,16817,"fixed_1",TRUE,90.595,0.699386244706428,0.6277871978726,0.071599046833828,0.166666666666667,0.166666666666667,0.666666666666667,TRUE,NA
1365,69,17,"F1",1000,0.5,0.5,16917,"fixed_1",TRUE,278.515,0.895248399667743,0.889118348953742,0.00613005071400163,0.183333333333333,0.75,0.0666666666666667,FALSE,NA
1366,70,17,"F2",1000,0.5,0.5,17017,"fixed_1",TRUE,254.193,0.920352607503403,0.921631916993396,-0.00127930948999277,0.125,0.84375,0.03125,FALSE,NA
1367,71,17,"F3",1000,0.5,0.5,17117,"fixed_1",TRUE,273.323,0.673259664808127,0.657778768697435,0.0154808961106925,0,0.583333333333333,0.416666666666667,TRUE,NA
1368,72,17,"F1",100,1,0.5,17217,"fixed_1",TRUE,75.34,0.636583704010796,0.644615324356942,-0.00803162034614602,0.4,0.5625,0.0375,FALSE,NA
1369,73,17,"F2",100,1,0.5,17317,"fixed_1",TRUE,85.161,0.798328042699305,0.542085653666784,0.256242389032521,0.275,0.0625,0.6625,TRUE,NA
1370,74,17,"F3",100,1,0.5,17417,"fixed_1",TRUE,82.281,0.433093718019225,0.378796517610682,0.0542972004085435,0.166666666666667,0.125,0.708333333333333,TRUE,NA
1371,75,17,"F1",300,1,0.5,17517,"fixed_1",TRUE,94.895,0.579021706548813,0.579021705592205,9.56608348090526e-10,0,1,0,FALSE,NA
1372,76,17,"F2",300,1,0.5,17617,"fixed_1",TRUE,86.899,0.503918036793167,0.503918039912515,-3.11934822416760e-09,0,1,0,FALSE,NA
1373,77,17,"F3",300,1,0.5,17717,"fixed_1",TRUE,93.944,0.615661161955153,0.564884037671987,0.0507771242831666,0.166666666666667,0.166666666666667,0.666666666666667,TRUE,NA
1374,78,17,"F1",1000,1,0.5,17817,"fixed_1",TRUE,274.71,0.435150526945513,0.435633249155653,-0.000482722210139452,0.1875,0.8125,0,FALSE,NA
1375,79,17,"F2",1000,1,0.5,17917,"fixed_1",TRUE,269.986,0.640280363212569,0.6402803669285,-3.71593100734202e-09,0,1,0,FALSE,NA
1376,80,17,"F3",1000,1,0.5,18017,"fixed_1",TRUE,264.177,0.48085893493665,0.478004425603679,0.00285450933297182,0.0701754385964912,0.921491228070175,0.00833333333333333,FALSE,NA
1377,0,18,"F1",100,0.2,0.1,10018,"fixed_1",TRUE,81.485,0.911629041520103,0.911593425221402,3.56162987009689e-05,0,0.5,0.5,TRUE,NA
1378,1,18,"F2",100,0.2,0.1,10118,"fixed_1",TRUE,79.589,0.782465484275699,0.801204726987405,-0.0187392427117062,0.25,0,0.75,TRUE,NA
1379,2,18,"F3",100,0.2,0.1,10218,"fixed_1",TRUE,81.195,0.616341165503732,0.614869205727279,0.00147195977645265,0,0.166666666666667,0.833333333333333,TRUE,NA
1380,3,18,"F1",300,0.2,0.1,10318,"fixed_1",TRUE,101.61,0.863604554731791,0.877696055644563,-0.0140915009127716,0.3875,0.6125,0,FALSE,NA
1381,4,18,"F2",300,0.2,0.1,10418,"fixed_1",TRUE,97.985,1.01422637570987,0.999770602768227,0.0144557729416428,0,0,1,TRUE,NA
1382,5,18,"F3",300,0.2,0.1,10518,"fixed_1",TRUE,98.454,0.693530834063868,0.674676046368435,0.0188547876954327,0.0916666666666667,0.408333333333333,0.5,TRUE,NA
1383,6,18,"F1",1000,0.2,0.1,10618,"fixed_1",TRUE,515.712,0.878338976529838,0.877001839855739,0.00133713667409974,0.25,0.725,0.025,FALSE,NA
1384,7,18,"F2",1000,0.2,0.1,10718,"fixed_1",TRUE,501.377,0.94308457830692,1.02367232284456,-0.0805877445376422,0.8375,0.1625,0,FALSE,NA
1385,8,18,"F3",1000,0.2,0.1,10818,"fixed_1",TRUE,481.496,0.718617763712924,0.716462591057685,0.00215517265523979,0,0.833333333333333,0.166666666666667,TRUE,NA
1386,9,18,"F1",100,0.5,0.1,10918,"fixed_1",TRUE,79.216,0.81438069659552,0.838580556121846,-0.0241998595263265,0.3,0.45,0.25,TRUE,NA
1387,10,18,"F2",100,0.5,0.1,11018,"fixed_1",TRUE,82.841,1.01040940968879,1.09185349779454,-0.0814440881057534,0.75,0.1875,0.0625,FALSE,NA
1388,11,18,"F3",100,0.5,0.1,11118,"fixed_1",TRUE,83.369,0.842881781220628,0.660965426292694,0.181916354927934,0.216666666666667,0,0.783333333333333,TRUE,NA
1389,12,18,"F1",300,0.5,0.1,11218,"fixed_1",TRUE,93.376,0.918091171693419,0.943846029197852,-0.0257548575044332,0.4375,0.5625,0,FALSE,NA
1390,13,18,"F2",300,0.5,0.1,11318,"fixed_1",TRUE,95.886,1.00190651771911,1.00301806208472,-0.00111154436560912,0.25,0.75,0,FALSE,NA
1391,14,18,"F3",300,0.5,0.1,11418,"fixed_1",TRUE,105.01,0.678270920159945,0.703654616876125,-0.0253836967161808,0.175,0.166666666666667,0.658333333333333,TRUE,NA
1392,15,18,"F1",1000,0.5,0.1,11518,"fixed_1",TRUE,516.613,0.837973457535647,0.835220549236155,0.00275290829949237,0.2,0.8,0,FALSE,NA
1393,16,18,"F2",1000,0.5,0.1,11618,"fixed_1",TRUE,486.245,0.92116200986286,0.949714390320225,-0.028552380457365,0.633333333333333,0.266666666666667,0.1,FALSE,NA
1394,17,18,"F3",1000,0.5,0.1,11718,"fixed_1",TRUE,499.215,0.656795478671144,0.656795478179035,4.92109686334175e-10,0,1,0,FALSE,NA
1395,18,18,"F1",100,1,0.1,11818,"fixed_1",TRUE,77.025,0.5706212953054,0.57564200415969,-0.00502070885429062,0.486111111111111,0.5,0.0138888888888889,FALSE,NA
1396,19,18,"F2",100,1,0.1,11918,"fixed_1",TRUE,77.954,0.69367200311921,0.750645828600256,-0.0569738254810463,0.5,0.25,0.25,TRUE,NA
1397,20,18,"F3",100,1,0.1,12018,"fixed_1",TRUE,81.225,0.593904801984647,0.536212496349959,0.0576923056346873,0,0.842105263157895,0.157894736842105,FALSE,NA
1398,21,18,"F1",300,1,0.1,12118,"fixed_1",TRUE,89.335,0.529161559398448,0.527797235398869,0.00136432399957853,0.311111111111111,0.6375,0.0513888888888889,FALSE,NA
1399,22,18,"F2",300,1,0.1,12218,"fixed_1",TRUE,94.707,0.693073250557788,0.690907081049974,0.00216616950781445,0.409722222222222,0.3875,0.202777777777778,FALSE,NA
1400,23,18,"F3",300,1,0.1,12318,"fixed_1",TRUE,100.051,0.478622728670139,0.403958720107105,0.0746640085630338,0.0583333333333333,0.441666666666667,0.5,TRUE,NA
1401,24,18,"F1",1000,1,0.1,12418,"fixed_1",TRUE,518.762,0.436703327272967,0.436703326086775,1.18619164490852e-09,0,1,0,FALSE,NA
1402,25,18,"F2",1000,1,0.1,12518,"fixed_1",TRUE,475.769,0.553914367175712,0.583391986657102,-0.0294776194813898,0.6125,0.2875,0.1,FALSE,NA
1403,26,18,"F3",1000,1,0.1,12618,"fixed_1",TRUE,517.363,0.48919702080926,0.487646455997299,0.00155056481196086,0.05,0.95,0,FALSE,NA
1404,27,18,"F1",100,0.2,0.3,12718,"fixed_1",TRUE,75.498,0.858946898633007,0.913059406900915,-0.0541125082679079,0,0,1,TRUE,NA
1405,28,18,"F2",100,0.2,0.3,12818,"fixed_1",TRUE,79.174,1.14808102804897,1.14247201619416,0.00560901185481355,0.25,0,0.75,TRUE,NA
1406,29,18,"F3",100,0.2,0.3,12918,"fixed_1",TRUE,81.534,0.65040942500908,0.622902808702599,0.027506616306481,0,0.166666666666667,0.833333333333333,TRUE,NA
1407,30,18,"F1",300,0.2,0.3,13018,"fixed_1",TRUE,95.151,1.00810800532869,1.02382650861575,-0.0157185032870555,0.45,0.325,0.225,FALSE,NA
1408,31,18,"F2",300,0.2,0.3,13118,"fixed_1",TRUE,104.779,0.931430596328813,0.922365964324217,0.00906463200459595,0.5,0.25,0.25,TRUE,NA
1409,32,18,"F3",300,0.2,0.3,13218,"fixed_1",TRUE,93.767,0.696600904420366,0.62105145422659,0.0755494501937767,0,0.333333333333333,0.666666666666667,TRUE,NA
1410,33,18,"F1",1000,0.2,0.3,13318,"fixed_1",TRUE,359.765,0.982966725152702,0.988021097504137,-0.00505437235143524,0.25,0.75,0,FALSE,NA
1411,34,18,"F2",1000,0.2,0.3,13418,"fixed_1",TRUE,344.076,0.9969289299284,1.03481157176718,-0.0378826418387849,0.75,0,0.25,TRUE,NA
1412,35,18,"F3",1000,0.2,0.3,13518,"fixed_1",TRUE,324.331,0.692999502213898,0.703416169066245,-0.0104166668523475,0,0.5,0.5,TRUE,NA
1413,36,18,"F1",100,0.5,0.3,13618,"fixed_1",TRUE,72.762,0.931481961648064,0.937886243384511,-0.0064042817364468,0.5,0,0.5,TRUE,NA
1414,37,18,"F2",100,0.5,0.3,13718,"fixed_1",TRUE,71.635,1.21833841416416,1.26185852973013,-0.0435201155659741,0.75,0.25,0,FALSE,NA
1415,38,18,"F3",100,0.5,0.3,13818,"fixed_1",TRUE,69.724,0.61167782539949,0.612626733837457,-0.00094890843796791,0,0.333333333333333,0.666666666666667,TRUE,NA
1416,39,18,"F1",300,0.5,0.3,13918,"fixed_1",TRUE,87.001,0.939222213803102,0.952710159037207,-0.0134879452341046,0.15,0.85,0,FALSE,NA
1417,40,18,"F2",300,0.5,0.3,14018,"fixed_1",TRUE,91.688,0.818397778957684,0.80349875757568,0.0148990213820042,0.723684210526316,0,0.276315789473684,TRUE,NA
1418,41,18,"F3",300,0.5,0.3,14118,"fixed_1",TRUE,104.285,0.702644630844472,0.672710977823727,0.0299336530207455,0,0.268518518518519,0.731481481481482,TRUE,NA
1419,42,18,"F1",1000,0.5,0.3,14218,"fixed_1",TRUE,359.1,0.914547297465592,0.917546353970593,-0.00299905650500065,0.25,0.75,0,FALSE,NA
1420,43,18,"F2",1000,0.5,0.3,14318,"fixed_1",TRUE,361.012,0.816467998346268,0.819991750108312,-0.00352375176204311,0.0375,0.9625,0,FALSE,NA
1421,44,18,"F3",1000,0.5,0.3,14418,"fixed_1",TRUE,383.861,0.766290372038389,0.767715844237257,-0.00142547219886757,0.166666666666667,0.833333333333333,0,FALSE,NA
1422,45,18,"F1",100,1,0.3,14518,"fixed_1",TRUE,76.05,0.495022345291591,0.495022345209194,8.23975887520589e-11,0,1,0,FALSE,NA
1423,46,18,"F2",100,1,0.3,14618,"fixed_1",TRUE,78.485,0.623890268898378,0.869236813793683,-0.245346544895305,0.725,0.25,0.025,FALSE,NA
1424,47,18,"F3",100,1,0.3,14718,"fixed_1",TRUE,77.922,0.528275002991983,0.554148061813659,-0.0258730588216752,0.166666666666667,0.833333333333333,0,FALSE,NA
1425,48,18,"F1",300,1,0.3,14818,"fixed_1",TRUE,91.548,0.561898647685677,0.567915294572711,-0.0060166468870344,0.175,0.8125,0.0125,FALSE,NA
1426,49,18,"F2",300,1,0.3,14918,"fixed_1",TRUE,92.041,0.600863611978491,0.599541356722454,0.00132225525603702,0.25,0.4625,0.2875,TRUE,NA
1427,50,18,"F3",300,1,0.3,15018,"fixed_1",TRUE,82.015,0.659653648345283,0.64042288041616,0.0192307679291226,0,0.883333333333333,0.116666666666667,FALSE,NA
1428,51,18,"F1",1000,1,0.3,15118,"fixed_1",TRUE,360.818,0.414035577690849,0.421529170241774,-0.0074935925509243,0.3125,0.6875,0,FALSE,NA
1429,52,18,"F2",1000,1,0.3,15218,"fixed_1",TRUE,357.562,0.558531435499581,0.568966188110607,-0.0104347526110253,0.49078947368421,0.469736842105263,0.0394736842105263,FALSE,NA
1430,53,18,"F3",1000,1,0.3,15318,"fixed_1",TRUE,313.276,0.441316378514015,0.434822871657143,0.00649350685687244,0,0.7,0.3,FALSE,NA
1431,54,18,"F1",100,0.2,0.5,15418,"fixed_1",TRUE,87.81,0.876366343306707,0.883862908322381,-0.00749656501567375,0.0375,0.7125,0.25,TRUE,NA
1432,55,18,"F2",100,0.2,0.5,15518,"fixed_1",TRUE,74.247,0.95434812302643,1.04583659350569,-0.0914884704792611,0.425,0.25,0.325,TRUE,NA
1433,56,18,"F3",100,0.2,0.5,15618,"fixed_1",TRUE,82.781,0.530690590839622,0.566151605996379,-0.0354610151567569,0,0.166666666666667,0.833333333333333,TRUE,NA
1434,57,18,"F1",300,0.2,0.5,15718,"fixed_1",TRUE,88.942,1.11113750918905,1.07770176059004,0.0334357485990093,0,0.5,0.5,TRUE,NA
1435,58,18,"F2",300,0.2,0.5,15818,"fixed_1",TRUE,88.701,0.971737914010846,0.967890748414117,0.00384716559672849,0.25,0.75,0,FALSE,NA
1436,59,18,"F3",300,0.2,0.5,15918,"fixed_1",TRUE,106.115,0.626316182021461,0.683134364296926,-0.0568181822754649,0,0.333333333333333,0.666666666666667,TRUE,NA
1437,60,18,"F1",1000,0.2,0.5,16018,"fixed_1",TRUE,264.708,0.978404767708482,0.979050018669697,-0.000645250961214927,0.25,0.725,0.025,FALSE,NA
1438,61,18,"F2",1000,0.2,0.5,16118,"fixed_1",TRUE,249.187,0.985744490845737,1.00006583096372,-0.0143213401179808,0.5875,0.1625,0.25,TRUE,NA
1439,62,18,"F3",1000,0.2,0.5,16218,"fixed_1",TRUE,294.708,0.798493854502233,0.797791240646696,0.000702613855537271,0,0.833333333333333,0.166666666666667,TRUE,NA
1440,63,18,"F1",100,0.5,0.5,16318,"fixed_1",TRUE,76.682,0.991703154954445,1.00948244672879,-0.0177792917743481,0.138888888888889,0.361111111111111,0.5,TRUE,NA
1441,64,18,"F2",100,0.5,0.5,16418,"fixed_1",TRUE,75.406,1.04617808477878,1.06178944233896,-0.0156113575601777,0.25,0.25,0.5,TRUE,NA
1442,65,18,"F3",100,0.5,0.5,16518,"fixed_1",TRUE,80.127,0.655018117190584,0.694304397384188,-0.0392862801936045,0,0,1,TRUE,NA
1443,66,18,"F1",300,0.5,0.5,16618,"fixed_1",TRUE,83.526,0.920271321432679,0.937378148748413,-0.0171068273157338,0.5,0.307692307692308,0.192307692307692,FALSE,NA
1444,67,18,"F2",300,0.5,0.5,16718,"fixed_1",TRUE,88.395,0.810308860360292,0.821863541990011,-0.011554681629719,0.305555555555556,0.540849673202614,0.15359477124183,FALSE,NA
1445,68,18,"F3",300,0.5,0.5,16818,"fixed_1",TRUE,93.04,0.735693128533935,0.754652975988514,-0.0189598474545796,0.258333333333333,0.741666666666667,0,FALSE,NA
1446,69,18,"F1",1000,0.5,0.5,16918,"fixed_1",TRUE,281.951,0.809290203034996,0.809290201474398,1.56059787315144e-09,0,1,0,FALSE,NA
1447,70,18,"F2",1000,0.5,0.5,17018,"fixed_1",TRUE,278.036,0.879599848799438,0.899342545125928,-0.0197426963264903,0.4,0.6,0,FALSE,NA
1448,71,18,"F3",1000,0.5,0.5,17118,"fixed_1",TRUE,263.667,0.621284666904802,0.621482250057307,-0.000197583152504732,0.0916666666666667,0.908333333333333,0,FALSE,NA
1449,72,18,"F1",100,1,0.5,17218,"fixed_1",TRUE,77.549,0.83356909055631,0.682160940602165,0.151408149954144,0.1875,0.49375,0.31875,TRUE,NA
1450,73,18,"F2",100,1,0.5,17318,"fixed_1",TRUE,74.28,0.821743177640008,0.832913811508152,-0.0111706338681441,0,0.5,0.5,TRUE,NA
1451,74,18,"F3",100,1,0.5,17418,"fixed_1",TRUE,82.064,0.54895745891003,0.548957455496468,3.41356209965227e-09,0,0.833333333333333,0.166666666666667,TRUE,NA
1452,75,18,"F1",300,1,0.5,17518,"fixed_1",TRUE,94.349,0.623034719635255,0.626659783444991,-0.00362506380973593,0.3125,0.6875,0,FALSE,NA
1453,76,18,"F2",300,1,0.5,17618,"fixed_1",TRUE,100.288,0.745601883689988,0.752262734804655,-0.00666085111466641,0.245833333333333,0.666666666666667,0.0875,FALSE,NA
1454,77,18,"F3",300,1,0.5,17718,"fixed_1",TRUE,102.409,0.557861778990479,0.545984016522587,0.0118777624678926,0.05,0.433333333333333,0.516666666666667,TRUE,NA
1455,78,18,"F1",1000,1,0.5,17818,"fixed_1",TRUE,274.901,0.556622253657611,0.552262780103343,0.00435947355426825,0.3,0.6625,0.0375,FALSE,NA
1456,79,18,"F2",1000,1,0.5,17918,"fixed_1",TRUE,278.018,0.643250285996471,0.664170596718276,-0.020920310721805,0.25,0.703125,0.046875,FALSE,NA
1457,80,18,"F3",1000,1,0.5,18018,"fixed_1",TRUE,262.511,0.444477144829484,0.435856453949717,0.00862069087976675,0,0.858333333333333,0.141666666666667,FALSE,NA
1458,0,19,"F1",100,0.2,0.1,10019,"fixed_1",TRUE,77.158,1.18235322132741,1.19385030564361,-0.0114970843161979,0,0,1,TRUE,NA
1459,1,19,"F2",100,0.2,0.1,10119,"fixed_1",TRUE,72.862,1.07654253695389,1.0801479988037,-0.0036054618498067,0,0,1,TRUE,NA
1460,2,19,"F3",100,0.2,0.1,10219,"fixed_1",TRUE,73.329,0.721566608245619,0.793443883492608,-0.0718772752469886,0.333333333333333,0,0.666666666666667,TRUE,NA
1461,3,19,"F1",300,0.2,0.1,10319,"fixed_1",TRUE,96.208,0.951862165453489,0.97841956083511,-0.0265573953816213,0.5,0.25,0.25,TRUE,NA
1462,4,19,"F2",300,0.2,0.1,10419,"fixed_1",TRUE,96.656,0.729083346994133,0.805087179502654,-0.0760038325085209,0.75,0.25,0,FALSE,NA
1463,5,19,"F3",300,0.2,0.1,10519,"fixed_1",TRUE,96.499,0.826115684305762,0.837510211736449,-0.0113945274306871,0.166666666666667,0.0595238095238095,0.773809523809524,TRUE,NA
1464,6,19,"F1",1000,0.2,0.1,10619,"fixed_1",TRUE,557.12,0.927988416201983,0.958353415918498,-0.0303649997165146,0.6,0.4,0,FALSE,NA
1465,7,19,"F2",1000,0.2,0.1,10719,"fixed_1",TRUE,463.563,1.00032760110643,1.04227359600525,-0.0419459948988201,0.5,0.4125,0.0875,FALSE,NA
1466,8,19,"F3",1000,0.2,0.1,10819,"fixed_1",TRUE,465.383,0.704164014876735,0.715495283969661,-0.0113312690929256,0.131578947368421,0.368421052631579,0.5,TRUE,NA
1467,9,19,"F1",100,0.5,0.1,10919,"fixed_1",TRUE,76.541,0.839744092452471,0.877507695270877,-0.0377636028184065,0.1,0.9,0,FALSE,NA
1468,10,19,"F2",100,0.5,0.1,11019,"fixed_1",TRUE,78.425,0.805036985150391,1.02793132504435,-0.222894339893957,0.75,0,0.25,TRUE,NA
1469,11,19,"F3",100,0.5,0.1,11119,"fixed_1",TRUE,85.087,0.793753071989792,0.742001194106446,0.0517518778833458,0,0.166666666666667,0.833333333333333,TRUE,NA
1470,12,19,"F1",300,0.5,0.1,11219,"fixed_1",TRUE,96.204,0.895697538943368,0.929973587558407,-0.034276048615039,0.711538461538462,0.225,0.0634615384615385,FALSE,NA
1471,13,19,"F2",300,0.5,0.1,11319,"fixed_1",TRUE,104.665,0.783654069173726,0.811323037654987,-0.027668968481261,0.45,0.5,0.05,FALSE,NA
1472,14,19,"F3",300,0.5,0.1,11419,"fixed_1",TRUE,94.76,0.856504428039495,0.776442605006815,0.0800618230326802,0,0.791666666666667,0.208333333333333,TRUE,NA
1473,15,19,"F1",1000,0.5,0.1,11519,"fixed_1",TRUE,453.974,0.872982547578495,0.872564752983585,0.000417794594910426,0.075,0.925,0,FALSE,NA
1474,16,19,"F2",1000,0.5,0.1,11619,"fixed_1",TRUE,492.184,0.934489064180328,0.961618498659891,-0.0271294344795622,0.5,0.5,0,FALSE,NA
1475,17,19,"F3",1000,0.5,0.1,11719,"fixed_1",TRUE,462.132,0.672530398198457,0.677247379625805,-0.00471698142734778,0,0.96078431372549,0.0392156862745098,FALSE,NA
1476,18,19,"F1",100,1,0.1,11819,"fixed_1",TRUE,77.669,0.553547006939233,0.558879970244846,-0.00533296330561361,0.473684210526316,0.5,0.0263157894736842,FALSE,NA
1477,19,19,"F2",100,1,0.1,11919,"fixed_1",TRUE,76.873,0.531278012402709,0.566907751297769,-0.0356297388950598,0.5875,0.4125,0,FALSE,NA
1478,20,19,"F3",100,1,0.1,12019,"fixed_1",TRUE,80.151,0.678120239874303,0.522143793056311,0.155976446817992,0,0.333333333333333,0.666666666666667,TRUE,NA
1479,21,19,"F1",300,1,0.1,12119,"fixed_1",TRUE,96.474,0.502907276677352,0.522038287980977,-0.0191310113036249,0.4,0.5625,0.0375,FALSE,NA
1480,22,19,"F2",300,1,0.1,12219,"fixed_1",TRUE,98.348,0.56122309465849,0.577842641716362,-0.0166195470578721,0.25,0.75,0,FALSE,NA
1481,23,19,"F3",300,1,0.1,12319,"fixed_1",TRUE,93.438,0.449424862007543,0.449424863873062,-1.86551846192984e-09,0,1,0,FALSE,NA
1482,24,19,"F1",1000,1,0.1,12419,"fixed_1",TRUE,474.807,0.493984958626668,0.493984957890787,7.35881744429179e-10,0,1,0,FALSE,NA
1483,25,19,"F2",1000,1,0.1,12519,"fixed_1",TRUE,473.802,0.583105658110967,0.597155916770515,-0.0140502586595476,0.1625,0.8375,0,FALSE,NA
1484,26,19,"F3",1000,1,0.1,12619,"fixed_1",TRUE,482.128,0.387994810806142,0.387994811088751,-2.82609102786324e-10,0,1,0,FALSE,NA
1485,27,19,"F1",100,0.2,0.3,12719,"fixed_1",TRUE,81.497,1.0190170298118,1.0496703953351,-0.0306533655232952,0,0,1,TRUE,NA
1486,28,19,"F2",100,0.2,0.3,12819,"fixed_1",TRUE,75.505,0.72667631486391,0.78061886771152,-0.0539425528476095,0.2375,0.25,0.5125,TRUE,NA
1487,29,19,"F3",100,0.2,0.3,12919,"fixed_1",TRUE,78.517,0.688505138083161,0.713256696350178,-0.0247515582670176,0,0.5,0.5,TRUE,NA
1488,30,19,"F1",300,0.2,0.3,13019,"fixed_1",TRUE,96.215,0.919370397791367,0.94540409936032,-0.0260337015689531,0.75,0,0.25,TRUE,NA
1489,31,19,"F2",300,0.2,0.3,13119,"fixed_1",TRUE,100.08,0.771129411871246,0.808566535945568,-0.0374371240743222,0.5,0.5,0,FALSE,NA
1490,32,19,"F3",300,0.2,0.3,13219,"fixed_1",TRUE,90.501,0.649430181253877,0.673842883273618,-0.024412702019741,0.333333333333333,0.666666666666667,0,FALSE,NA
1491,33,19,"F1",1000,0.2,0.3,13319,"fixed_1",TRUE,395.213,0.926178502642005,0.91928456521259,0.00689393742941524,0,0.9125,0.0875,FALSE,NA
1492,34,19,"F2",1000,0.2,0.3,13419,"fixed_1",TRUE,344.127,0.971000458344673,1.01877319676528,-0.0477727384206111,0.65,0.35,0,FALSE,NA
1493,35,19,"F3",1000,0.2,0.3,13519,"fixed_1",TRUE,375.048,0.736420972300257,0.712622161100487,0.0237988111997699,0.166666666666667,0.333333333333333,0.5,TRUE,NA
1494,36,19,"F1",100,0.5,0.3,13619,"fixed_1",TRUE,72.857,1.05892437381125,1.01971187125716,0.0392125025540868,0.25,0.5,0.25,TRUE,NA
1495,37,19,"F2",100,0.5,0.3,13719,"fixed_1",TRUE,74.858,1.0817230272632,1.10573668648441,-0.0240136592212121,0.5375,0,0.4625,TRUE,NA
1496,38,19,"F3",100,0.5,0.3,13819,"fixed_1",TRUE,74.447,0.648670870751971,0.655019203824472,-0.0063483330725016,0.333333333333333,0.25,0.416666666666667,TRUE,NA
1497,39,19,"F1",300,0.5,0.3,13919,"fixed_1",TRUE,94.03,0.866656188847467,0.869279638018906,-0.00262344917143831,0.25,0.75,0,FALSE,NA
1498,40,19,"F2",300,0.5,0.3,14019,"fixed_1",TRUE,87.759,0.927485964755687,0.96403939756517,-0.0365534328094833,0.644736842105263,0.25,0.105263157894737,FALSE,NA
1499,41,19,"F3",300,0.5,0.3,14119,"fixed_1",TRUE,96.546,0.558515733682246,0.546944782597911,0.0115709510843353,0.05,0.783333333333333,0.166666666666667,TRUE,NA
1500,42,19,"F1",1000,0.5,0.3,14219,"fixed_1",TRUE,381.816,0.875282565998551,0.875282565897292,1.01259112206264e-10,0,1,0,FALSE,NA
1501,43,19,"F2",1000,0.5,0.3,14319,"fixed_1",TRUE,327.89,0.882132998444804,0.880324012493466,0.00180898595133772,0,0.9375,0.0625,FALSE,NA
1502,44,19,"F3",1000,0.5,0.3,14419,"fixed_1",TRUE,334.296,0.623233387111217,0.623233386714247,3.96970678551156e-10,0,1,0,FALSE,NA
1503,45,19,"F1",100,1,0.3,14519,"fixed_1",TRUE,74.6,0.5710743627096,0.561261660199966,0.00981270250963384,0.184210526315789,0.75,0.0657894736842105,FALSE,NA
