"job_id","cell_id","family","n_species","phylo_lambda","miss_frac","latent_col","r_cal_gnn","r_cal_bm","r_cal_mean","floor_mean_corner"
1154,20,"F3",100,1,0.1,"cat_trait=C",0,0,1,TRUE
1154,20,"F3",100,1,0.1,"count_trait",0,1,0,FALSE
1155,21,"F1",300,1,0.1,"trait1",0,1,0,FALSE
1155,21,"F1",300,1,0.1,"trait2",0,1,0,FALSE
1155,21,"F1",300,1,0.1,"trait3",0.6,0.4,0,FALSE
1155,21,"F1",300,1,0.1,"trait4",0,1,0,FALSE
1156,22,"F2",300,1,0.1,"trait1",0,1,0,FALSE
1156,22,"F2",300,1,0.1,"trait2",0.7,0.3,0,FALSE
1156,22,"F2",300,1,0.1,"trait3",0,1,0,FALSE
1156,22,"F2",300,1,0.1,"trait4",0.947368421052632,0,0.0526315789473684,FALSE
1157,23,"F3",300,1,0.1,"cont1",0,1,0,FALSE
1157,23,"F3",300,1,0.1,"binary_trait",0,1,0,FALSE
1157,23,"F3",300,1,0.1,"cat_trait=A",0,1,0,FALSE
1157,23,"F3",300,1,0.1,"cat_trait=B",0,1,0,FALSE
1157,23,"F3",300,1,0.1,"cat_trait=C",0,1,0,FALSE
1157,23,"F3",300,1,0.1,"count_trait",0,0,1,TRUE
1158,24,"F1",1000,1,0.1,"trait1",0,1,0,FALSE
1158,24,"F1",1000,1,0.1,"trait2",0,1,0,FALSE
1158,24,"F1",1000,1,0.1,"trait3",0.65,0.35,0,FALSE
1158,24,"F1",1000,1,0.1,"trait4",0,1,0,FALSE
1159,25,"F2",1000,1,0.1,"trait1",0,1,0,FALSE
1159,25,"F2",1000,1,0.1,"trait2",0.95,0,0.05,FALSE
1159,25,"F2",1000,1,0.1,"trait3",0.611111111111111,0.277777777777778,0.111111111111111,FALSE
1159,25,"F2",1000,1,0.1,"trait4",0.2,0.8,0,FALSE
1160,26,"F3",1000,1,0.1,"cont1",0,1,0,FALSE
1160,26,"F3",1000,1,0.1,"binary_trait",0,1,0,FALSE
1160,26,"F3",1000,1,0.1,"cat_trait=A",0,1,0,FALSE
1160,26,"F3",1000,1,0.1,"cat_trait=B",0,1,0,FALSE
1160,26,"F3",1000,1,0.1,"cat_trait=C",0,1,0,FALSE
1160,26,"F3",1000,1,0.1,"count_trait",0,1,0,FALSE
1161,27,"F1",100,0.2,0.3,"trait1",1,0,0,FALSE
1161,27,"F1",100,0.2,0.3,"trait2",0,0,1,TRUE
1161,27,"F1",100,0.2,0.3,"trait3",0,1,0,FALSE
1161,27,"F1",100,0.2,0.3,"trait4",0,1,0,FALSE
1162,28,"F2",100,0.2,0.3,"trait1",0,1,0,FALSE
1162,28,"F2",100,0.2,0.3,"trait2",0,1,0,FALSE
1162,28,"F2",100,0.2,0.3,"trait3",0,1,0,FALSE
1162,28,"F2",100,0.2,0.3,"trait4",0,1,0,FALSE
1163,29,"F3",100,0.2,0.3,"cont1",0,0,1,TRUE
1163,29,"F3",100,0.2,0.3,"binary_trait",0,0,1,TRUE
1163,29,"F3",100,0.2,0.3,"cat_trait=A",0,0,1,TRUE
1163,29,"F3",100,0.2,0.3,"cat_trait=B",0,0,1,TRUE
1163,29,"F3",100,0.2,0.3,"cat_trait=C",0,0,1,TRUE
1163,29,"F3",100,0.2,0.3,"count_trait",0,0,1,TRUE
1164,30,"F1",300,0.2,0.3,"trait1",0,0,1,TRUE
1164,30,"F1",300,0.2,0.3,"trait2",0,0,1,TRUE
1164,30,"F1",300,0.2,0.3,"trait3",0,1,0,FALSE
1164,30,"F1",300,0.2,0.3,"trait4",0,1,0,FALSE
1165,31,"F2",300,0.2,0.3,"trait1",0,0,1,TRUE
1165,31,"F2",300,0.2,0.3,"trait2",1,0,0,FALSE
1165,31,"F2",300,0.2,0.3,"trait3",0,0,1,TRUE
1165,31,"F2",300,0.2,0.3,"trait4",0.166666666666667,0,0.833333333333333,FALSE
1166,32,"F3",300,0.2,0.3,"cont1",0,0.3,0.7,FALSE
1166,32,"F3",300,0.2,0.3,"binary_trait",0,1,0,FALSE
1166,32,"F3",300,0.2,0.3,"cat_trait=A",0,0,1,TRUE
1166,32,"F3",300,0.2,0.3,"cat_trait=B",0,0,1,TRUE
1166,32,"F3",300,0.2,0.3,"cat_trait=C",0,0,1,TRUE
1166,32,"F3",300,0.2,0.3,"count_trait",0,1,0,FALSE
1167,33,"F1",1000,0.2,0.3,"trait1",0,1,0,FALSE
1167,33,"F1",1000,0.2,0.3,"trait2",0,1,0,FALSE
1167,33,"F1",1000,0.2,0.3,"trait3",0,1,0,FALSE
1167,33,"F1",1000,0.2,0.3,"trait4",0,1,0,FALSE
1168,34,"F2",1000,0.2,0.3,"trait1",0,1,0,FALSE
1168,34,"F2",1000,0.2,0.3,"trait2",1,0,0,FALSE
1168,34,"F2",1000,0.2,0.3,"trait3",1,0,0,FALSE
1168,34,"F2",1000,0.2,0.3,"trait4",0,0,1,TRUE
1169,35,"F3",1000,0.2,0.3,"cont1",0,1,0,FALSE
1169,35,"F3",1000,0.2,0.3,"binary_trait",0,1,0,FALSE
1169,35,"F3",1000,0.2,0.3,"cat_trait=A",0.1,0.35,0.55,FALSE
1169,35,"F3",1000,0.2,0.3,"cat_trait=B",0.1,0.35,0.55,FALSE
1169,35,"F3",1000,0.2,0.3,"cat_trait=C",0.1,0.35,0.55,FALSE
1169,35,"F3",1000,0.2,0.3,"count_trait",0,1,0,FALSE
1170,36,"F1",100,0.5,0.3,"trait1",0,1,0,FALSE
1170,36,"F1",100,0.5,0.3,"trait2",0,0,1,TRUE
1170,36,"F1",100,0.5,0.3,"trait3",0,1,0,FALSE
1170,36,"F1",100,0.5,0.3,"trait4",0,1,0,FALSE
1171,37,"F2",100,0.5,0.3,"trait1",0.0833333333333333,0.916666666666667,0,FALSE
1171,37,"F2",100,0.5,0.3,"trait2",1,0,0,FALSE
1171,37,"F2",100,0.5,0.3,"trait3",0,0,1,TRUE
1171,37,"F2",100,0.5,0.3,"trait4",0,1,0,FALSE
1172,38,"F3",100,0.5,0.3,"cont1",0,0,1,TRUE
1172,38,"F3",100,0.5,0.3,"binary_trait",0,0,1,TRUE
1172,38,"F3",100,0.5,0.3,"cat_trait=A",0,0,1,TRUE
1172,38,"F3",100,0.5,0.3,"cat_trait=B",0,0,1,TRUE
1172,38,"F3",100,0.5,0.3,"cat_trait=C",0,0,1,TRUE
1172,38,"F3",100,0.5,0.3,"count_trait",0,0,1,TRUE
1173,39,"F1",300,0.5,0.3,"trait1",1,0,0,FALSE
1173,39,"F1",300,0.5,0.3,"trait2",1,0,0,FALSE
1173,39,"F1",300,0.5,0.3,"trait3",0,0.85,0.15,FALSE
1173,39,"F1",300,0.5,0.3,"trait4",0.526315789473684,0,0.473684210526316,FALSE
1174,40,"F2",300,0.5,0.3,"trait1",0,0.5,0.5,FALSE
1174,40,"F2",300,0.5,0.3,"trait2",1,0,0,FALSE
1174,40,"F2",300,0.5,0.3,"trait3",1,0,0,FALSE
1174,40,"F2",300,0.5,0.3,"trait4",0.8,0,0.2,FALSE
1175,41,"F3",300,0.5,0.3,"cont1",0,1,0,FALSE
1175,41,"F3",300,0.5,0.3,"binary_trait",0,1,0,FALSE
1175,41,"F3",300,0.5,0.3,"cat_trait=A",0,0,1,TRUE
1175,41,"F3",300,0.5,0.3,"cat_trait=B",0,0,1,TRUE
1175,41,"F3",300,0.5,0.3,"cat_trait=C",0,0,1,TRUE
1175,41,"F3",300,0.5,0.3,"count_trait",0,1,0,FALSE
1176,42,"F1",1000,0.5,0.3,"trait1",0,1,0,FALSE
1176,42,"F1",1000,0.5,0.3,"trait2",0,0.75,0.25,FALSE
1176,42,"F1",1000,0.5,0.3,"trait3",0,1,0,FALSE
1176,42,"F1",1000,0.5,0.3,"trait4",0,1,0,FALSE
1177,43,"F2",1000,0.5,0.3,"trait1",0.95,0.05,0,FALSE
1177,43,"F2",1000,0.5,0.3,"trait2",0,1,0,FALSE
1177,43,"F2",1000,0.5,0.3,"trait3",0,1,0,FALSE
1177,43,"F2",1000,0.5,0.3,"trait4",1,0,0,FALSE
1178,44,"F3",1000,0.5,0.3,"cont1",0.8,0.2,0,FALSE
1178,44,"F3",1000,0.5,0.3,"binary_trait",0,0.266666666666667,0.733333333333333,FALSE
1178,44,"F3",1000,0.5,0.3,"cat_trait=A",0,0.611111111111111,0.388888888888889,FALSE
1178,44,"F3",1000,0.5,0.3,"cat_trait=B",0,0.611111111111111,0.388888888888889,FALSE
1178,44,"F3",1000,0.5,0.3,"cat_trait=C",0,0.611111111111111,0.388888888888889,FALSE
1178,44,"F3",1000,0.5,0.3,"count_trait",0.894736842105263,0,0.105263157894737,FALSE
1179,45,"F1",100,1,0.3,"trait1",0,1,0,FALSE
1179,45,"F1",100,1,0.3,"trait2",1,0,0,FALSE
1179,45,"F1",100,1,0.3,"trait3",0,1,0,FALSE
1179,45,"F1",100,1,0.3,"trait4",0,1,0,FALSE
1180,46,"F2",100,1,0.3,"trait1",0.25,0.75,0,FALSE
1180,46,"F2",100,1,0.3,"trait2",0.375,0.625,0,FALSE
1180,46,"F2",100,1,0.3,"trait3",0,0.8,0.2,FALSE
1180,46,"F2",100,1,0.3,"trait4",0.7,0.25,0.05,FALSE
1181,47,"F3",100,1,0.3,"cont1",0,1,0,FALSE
1181,47,"F3",100,1,0.3,"binary_trait",0,1,0,FALSE
1181,47,"F3",100,1,0.3,"cat_trait=A",0,0,1,TRUE
1181,47,"F3",100,1,0.3,"cat_trait=B",0,0,1,TRUE
1181,47,"F3",100,1,0.3,"cat_trait=C",0,0,1,TRUE
1181,47,"F3",100,1,0.3,"count_trait",0,0.95,0.05,FALSE
1182,48,"F1",300,1,0.3,"trait1",0,1,0,FALSE
1182,48,"F1",300,1,0.3,"trait2",0,1,0,FALSE
1182,48,"F1",300,1,0.3,"trait3",0,1,0,FALSE
1182,48,"F1",300,1,0.3,"trait4",0,1,0,FALSE
1183,49,"F2",300,1,0.3,"trait1",0,1,0,FALSE
1183,49,"F2",300,1,0.3,"trait2",0.7,0.25,0.05,FALSE
1183,49,"F2",300,1,0.3,"trait3",0,1,0,FALSE
1183,49,"F2",300,1,0.3,"trait4",0.8,0.2,0,FALSE
1184,50,"F3",300,1,0.3,"cont1",0,1,0,FALSE
1184,50,"F3",300,1,0.3,"binary_trait",0,1,0,FALSE
1184,50,"F3",300,1,0.3,"cat_trait=A",0,1,0,FALSE
1184,50,"F3",300,1,0.3,"cat_trait=B",0,1,0,FALSE
1184,50,"F3",300,1,0.3,"cat_trait=C",0,1,0,FALSE
1184,50,"F3",300,1,0.3,"count_trait",0.75,0.25,0,FALSE
1185,51,"F1",1000,1,0.3,"trait1",0,1,0,FALSE
1185,51,"F1",1000,1,0.3,"trait2",0,1,0,FALSE
1185,51,"F1",1000,1,0.3,"trait3",0.55,0.45,0,FALSE
1185,51,"F1",1000,1,0.3,"trait4",0,0.85,0.15,FALSE
1186,52,"F2",1000,1,0.3,"trait1",0.65,0.25,0.1,FALSE
1186,52,"F2",1000,1,0.3,"trait2",1,0,0,FALSE
1186,52,"F2",1000,1,0.3,"trait3",0,0.736842105263158,0.263157894736842,FALSE
1186,52,"F2",1000,1,0.3,"trait4",1,0,0,FALSE
1187,53,"F3",1000,1,0.3,"cont1",0,1,0,FALSE
1187,53,"F3",1000,1,0.3,"binary_trait",0,1,0,FALSE
1187,53,"F3",1000,1,0.3,"cat_trait=A",0,0.35,0.65,FALSE
1187,53,"F3",1000,1,0.3,"cat_trait=B",0,0.35,0.65,FALSE
1187,53,"F3",1000,1,0.3,"cat_trait=C",0,0.35,0.65,FALSE
1187,53,"F3",1000,1,0.3,"count_trait",0.2,0.8,0,FALSE
1188,54,"F1",100,0.2,0.5,"trait1",0,1,0,FALSE
1188,54,"F1",100,0.2,0.5,"trait2",0,0,1,TRUE
1188,54,"F1",100,0.2,0.5,"trait3",0,0,1,TRUE
1188,54,"F1",100,0.2,0.5,"trait4",0,1,0,FALSE
1189,55,"F2",100,0.2,0.5,"trait1",0,0,1,TRUE
1189,55,"F2",100,0.2,0.5,"trait2",0,0,1,TRUE
1189,55,"F2",100,0.2,0.5,"trait3",0,1,0,FALSE
1189,55,"F2",100,0.2,0.5,"trait4",0,0.225,0.775,FALSE
1190,56,"F3",100,0.2,0.5,"cont1",0,0,1,TRUE
1190,56,"F3",100,0.2,0.5,"binary_trait",0,0,1,TRUE
1190,56,"F3",100,0.2,0.5,"cat_trait=A",0,0,1,TRUE
1190,56,"F3",100,0.2,0.5,"cat_trait=B",0,0,1,TRUE
1190,56,"F3",100,0.2,0.5,"cat_trait=C",0,0,1,TRUE
1190,56,"F3",100,0.2,0.5,"count_trait",0,0,1,TRUE
1191,57,"F1",300,0.2,0.5,"trait1",0,1,0,FALSE
1191,57,"F1",300,0.2,0.5,"trait2",0,1,0,FALSE
1191,57,"F1",300,0.2,0.5,"trait3",0,0,1,TRUE
1191,57,"F1",300,0.2,0.5,"trait4",0,1,0,FALSE
1192,58,"F2",300,0.2,0.5,"trait1",0,0,1,TRUE
1192,58,"F2",300,0.2,0.5,"trait2",0.5,0,0.5,FALSE
1192,58,"F2",300,0.2,0.5,"trait3",0,0,1,TRUE
1192,58,"F2",300,0.2,0.5,"trait4",0,0,1,TRUE
1193,59,"F3",300,0.2,0.5,"cont1",0,0,1,TRUE
1193,59,"F3",300,0.2,0.5,"binary_trait",0,0,1,TRUE
1193,59,"F3",300,0.2,0.5,"cat_trait=A",0,0,1,TRUE
1193,59,"F3",300,0.2,0.5,"cat_trait=B",0,0,1,TRUE
1193,59,"F3",300,0.2,0.5,"cat_trait=C",0,0,1,TRUE
1193,59,"F3",300,0.2,0.5,"count_trait",0,0,1,TRUE
1194,60,"F1",1000,0.2,0.5,"trait1",0,1,0,FALSE
1194,60,"F1",1000,0.2,0.5,"trait2",0,1,0,FALSE
1194,60,"F1",1000,0.2,0.5,"trait3",0,1,0,FALSE
1194,60,"F1",1000,0.2,0.5,"trait4",0,1,0,FALSE
1195,61,"F2",1000,0.2,0.5,"trait1",1,0,0,FALSE
1195,61,"F2",1000,0.2,0.5,"trait2",1,0,0,FALSE
1195,61,"F2",1000,0.2,0.5,"trait3",0,0,1,TRUE
1195,61,"F2",1000,0.2,0.5,"trait4",1,0,0,FALSE
1196,62,"F3",1000,0.2,0.5,"cont1",0,1,0,FALSE
1196,62,"F3",1000,0.2,0.5,"binary_trait",0,1,0,FALSE
1196,62,"F3",1000,0.2,0.5,"cat_trait=A",0,0,1,TRUE
1196,62,"F3",1000,0.2,0.5,"cat_trait=B",0,0,1,TRUE
1196,62,"F3",1000,0.2,0.5,"cat_trait=C",0,0,1,TRUE
1196,62,"F3",1000,0.2,0.5,"count_trait",0,1,0,FALSE
1197,63,"F1",100,0.5,0.5,"trait1",1,0,0,FALSE
1197,63,"F1",100,0.5,0.5,"trait2",0,0,1,TRUE
1197,63,"F1",100,0.5,0.5,"trait3",1,0,0,FALSE
1197,63,"F1",100,0.5,0.5,"trait4",0,0,1,TRUE
1198,64,"F2",100,0.5,0.5,"trait1",0,1,0,FALSE
1198,64,"F2",100,0.5,0.5,"trait2",0,0,1,TRUE
1198,64,"F2",100,0.5,0.5,"trait3",0,0,1,TRUE
1198,64,"F2",100,0.5,0.5,"trait4",0,1,0,FALSE
1199,65,"F3",100,0.5,0.5,"cont1",0,1,0,FALSE
1199,65,"F3",100,0.5,0.5,"binary_trait",0,0,1,TRUE
1199,65,"F3",100,0.5,0.5,"cat_trait=A",0,0,1,TRUE
1199,65,"F3",100,0.5,0.5,"cat_trait=B",0,0,1,TRUE
1199,65,"F3",100,0.5,0.5,"cat_trait=C",0,0,1,TRUE
1199,65,"F3",100,0.5,0.5,"count_trait",0,0,1,TRUE
1200,66,"F1",300,0.5,0.5,"trait1",0,1,0,FALSE
1200,66,"F1",300,0.5,0.5,"trait2",0,1,0,FALSE
1200,66,"F1",300,0.5,0.5,"trait3",0,1,0,FALSE
1200,66,"F1",300,0.5,0.5,"trait4",0,1,0,FALSE
1201,67,"F2",300,0.5,0.5,"trait1",0.947368421052632,0,0.0526315789473684,FALSE
1201,67,"F2",300,0.5,0.5,"trait2",0,1,0,FALSE
1201,67,"F2",300,0.5,0.5,"trait3",1,0,0,FALSE
1201,67,"F2",300,0.5,0.5,"trait4",0,0.75,0.25,FALSE
1202,68,"F3",300,0.5,0.5,"cont1",1,0,0,FALSE
1202,68,"F3",300,0.5,0.5,"binary_trait",0,0,1,TRUE
1202,68,"F3",300,0.5,0.5,"cat_trait=A",0,0,1,TRUE
1202,68,"F3",300,0.5,0.5,"cat_trait=B",0,0,1,TRUE
1202,68,"F3",300,0.5,0.5,"cat_trait=C",0,0,1,TRUE
1202,68,"F3",300,0.5,0.5,"count_trait",0,1,0,FALSE
1203,69,"F1",1000,0.5,0.5,"trait1",0,1,0,FALSE
1203,69,"F1",1000,0.5,0.5,"trait2",0,1,0,FALSE
1203,69,"F1",1000,0.5,0.5,"trait3",0,1,0,FALSE
1203,69,"F1",1000,0.5,0.5,"trait4",0,1,0,FALSE
1204,70,"F2",1000,0.5,0.5,"trait1",0.6,0.4,0,FALSE
1204,70,"F2",1000,0.5,0.5,"trait2",1,0,0,FALSE
1204,70,"F2",1000,0.5,0.5,"trait3",0.9,0.1,0,FALSE
1204,70,"F2",1000,0.5,0.5,"trait4",1,0,0,FALSE
1205,71,"F3",1000,0.5,0.5,"cont1",0.5,0.5,0,FALSE
1205,71,"F3",1000,0.5,0.5,"binary_trait",0,0,1,TRUE
1205,71,"F3",1000,0.5,0.5,"cat_trait=A",0,1,0,FALSE
1205,71,"F3",1000,0.5,0.5,"cat_trait=B",0,1,0,FALSE
1205,71,"F3",1000,0.5,0.5,"cat_trait=C",0,1,0,FALSE
1205,71,"F3",1000,0.5,0.5,"count_trait",0,1,0,FALSE
1206,72,"F1",100,1,0.5,"trait1",1,0,0,FALSE
1206,72,"F1",100,1,0.5,"trait2",1,0,0,FALSE
1206,72,"F1",100,1,0.5,"trait3",0,1,0,FALSE
1206,72,"F1",100,1,0.5,"trait4",0,0.65,0.35,FALSE
1207,73,"F2",100,1,0.5,"trait1",1,0,0,FALSE
1207,73,"F2",100,1,0.5,"trait2",0,0,1,TRUE
1207,73,"F2",100,1,0.5,"trait3",0,0,1,TRUE
1207,73,"F2",100,1,0.5,"trait4",0.45,0.55,0,FALSE
1208,74,"F3",100,1,0.5,"cont1",0,0.695652173913044,0.304347826086957,FALSE
1208,74,"F3",100,1,0.5,"binary_trait",0,0,1,TRUE
1208,74,"F3",100,1,0.5,"cat_trait=A",0,1,0,FALSE
1208,74,"F3",100,1,0.5,"cat_trait=B",0,1,0,FALSE
1208,74,"F3",100,1,0.5,"cat_trait=C",0,1,0,FALSE
1208,74,"F3",100,1,0.5,"count_trait",0,1,0,FALSE
1209,75,"F1",300,1,0.5,"trait1",0,1,0,FALSE
1209,75,"F1",300,1,0.5,"trait2",0,1,0,FALSE
1209,75,"F1",300,1,0.5,"trait3",0,1,0,FALSE
1209,75,"F1",300,1,0.5,"trait4",0,1,0,FALSE
1210,76,"F2",300,1,0.5,"trait1",0,1,0,FALSE
1210,76,"F2",300,1,0.5,"trait2",1,0,0,FALSE
1210,76,"F2",300,1,0.5,"trait3",0,1,0,FALSE
1210,76,"F2",300,1,0.5,"trait4",0,1,0,FALSE
1211,77,"F3",300,1,0.5,"cont1",0,1,0,FALSE
1211,77,"F3",300,1,0.5,"binary_trait",0,1,0,FALSE
1211,77,"F3",300,1,0.5,"cat_trait=A",0,0,1,TRUE
1211,77,"F3",300,1,0.5,"cat_trait=B",0,0,1,TRUE
1211,77,"F3",300,1,0.5,"cat_trait=C",0,0,1,TRUE
1211,77,"F3",300,1,0.5,"count_trait",0,1,0,FALSE
1212,78,"F1",1000,1,0.5,"trait1",0,1,0,FALSE
1212,78,"F1",1000,1,0.5,"trait2",0,1,0,FALSE
1212,78,"F1",1000,1,0.5,"trait3",0,1,0,FALSE
1212,78,"F1",1000,1,0.5,"trait4",0,1,0,FALSE
1213,79,"F2",1000,1,0.5,"trait1",0,1,0,FALSE
1213,79,"F2",1000,1,0.5,"trait2",0.4,0.6,0,FALSE
1213,79,"F2",1000,1,0.5,"trait3",0,0.5,0.5,FALSE
1213,79,"F2",1000,1,0.5,"trait4",1,0,0,FALSE
1214,80,"F3",1000,1,0.5,"cont1",0,1,0,FALSE
1214,80,"F3",1000,1,0.5,"binary_trait",0,1,0,FALSE
1214,80,"F3",1000,1,0.5,"cat_trait=A",0,1,0,FALSE
1214,80,"F3",1000,1,0.5,"cat_trait=B",0,1,0,FALSE
1214,80,"F3",1000,1,0.5,"cat_trait=C",0,1,0,FALSE
1214,80,"F3",1000,1,0.5,"count_trait",0,0.68421052631579,0.31578947368421,FALSE
1215,0,"F1",100,0.2,0.1,"trait1",0.705882352941177,0.294117647058824,0,FALSE
1215,0,"F1",100,0.2,0.1,"trait2",1,0,0,FALSE
1215,0,"F1",100,0.2,0.1,"trait3",1,0,0,FALSE
1215,0,"F1",100,0.2,0.1,"trait4",1,0,0,FALSE
1216,1,"F2",100,0.2,0.1,"trait1",1,0,0,FALSE
1216,1,"F2",100,0.2,0.1,"trait2",0.95,0.05,0,FALSE
1216,1,"F2",100,0.2,0.1,"trait3",0,0,1,TRUE
1216,1,"F2",100,0.2,0.1,"trait4",0,0,1,TRUE
1217,2,"F3",100,0.2,0.1,"cont1",0,0,1,TRUE
1217,2,"F3",100,0.2,0.1,"binary_trait",0,0,1,TRUE
1217,2,"F3",100,0.2,0.1,"cat_trait=A",0,0,1,TRUE
1217,2,"F3",100,0.2,0.1,"cat_trait=B",0,0,1,TRUE
1217,2,"F3",100,0.2,0.1,"cat_trait=C",0,0,1,TRUE
1217,2,"F3",100,0.2,0.1,"count_trait",1,0,0,FALSE
1218,3,"F1",300,0.2,0.1,"trait1",0,1,0,FALSE
1218,3,"F1",300,0.2,0.1,"trait2",0,0,1,TRUE
1218,3,"F1",300,0.2,0.1,"trait3",0.3,0.7,0,FALSE
1218,3,"F1",300,0.2,0.1,"trait4",0,1,0,FALSE
1219,4,"F2",300,0.2,0.1,"trait1",0,0,1,TRUE
1219,4,"F2",300,0.2,0.1,"trait2",1,0,0,FALSE
1219,4,"F2",300,0.2,0.1,"trait3",0,1,0,FALSE
1219,4,"F2",300,0.2,0.1,"trait4",1,0,0,FALSE
1220,5,"F3",300,0.2,0.1,"cont1",0,1,0,FALSE
1220,5,"F3",300,0.2,0.1,"binary_trait",1,0,0,FALSE
1220,5,"F3",300,0.2,0.1,"cat_trait=A",0,1,0,FALSE
1220,5,"F3",300,0.2,0.1,"cat_trait=B",0,1,0,FALSE
1220,5,"F3",300,0.2,0.1,"cat_trait=C",0,1,0,FALSE
1220,5,"F3",300,0.2,0.1,"count_trait",0.6,0.4,0,FALSE
1221,6,"F1",1000,0.2,0.1,"trait1",0.7,0.3,0,FALSE
1221,6,"F1",1000,0.2,0.1,"trait2",0,1,0,FALSE
1221,6,"F1",1000,0.2,0.1,"trait3",0.6,0.4,0,FALSE
1221,6,"F1",1000,0.2,0.1,"trait4",0,1,0,FALSE
1222,7,"F2",1000,0.2,0.1,"trait1",0,1,0,FALSE
1222,7,"F2",1000,0.2,0.1,"trait2",1,0,0,FALSE
1222,7,"F2",1000,0.2,0.1,"trait3",0,1,0,FALSE
1222,7,"F2",1000,0.2,0.1,"trait4",0.75,0.25,0,FALSE
1223,8,"F3",1000,0.2,0.1,"cont1",0,1,0,FALSE
1223,8,"F3",1000,0.2,0.1,"binary_trait",0,0,1,TRUE
1223,8,"F3",1000,0.2,0.1,"cat_trait=A",0,0.6,0.4,FALSE
1223,8,"F3",1000,0.2,0.1,"cat_trait=B",0,0.6,0.4,FALSE
1223,8,"F3",1000,0.2,0.1,"cat_trait=C",0,0.6,0.4,FALSE
1223,8,"F3",1000,0.2,0.1,"count_trait",0.375,0.4375,0.1875,FALSE
1224,9,"F1",100,0.5,0.1,"trait1",0,1,0,FALSE
1224,9,"F1",100,0.5,0.1,"trait2",1,0,0,FALSE
1224,9,"F1",100,0.5,0.1,"trait3",0,1,0,FALSE
1224,9,"F1",100,0.5,0.1,"trait4",0,1,0,FALSE
1225,10,"F2",100,0.5,0.1,"trait1",1,0,0,FALSE
1225,10,"F2",100,0.5,0.1,"trait2",1,0,0,FALSE
1225,10,"F2",100,0.5,0.1,"trait3",0,0,1,TRUE
1225,10,"F2",100,0.5,0.1,"trait4",0,0,1,TRUE
1226,11,"F3",100,0.5,0.1,"cont1",0.9,0,0.1,FALSE
1226,11,"F3",100,0.5,0.1,"binary_trait",0,1,0,FALSE
1226,11,"F3",100,0.5,0.1,"cat_trait=A",0,0.05,0.95,FALSE
1226,11,"F3",100,0.5,0.1,"cat_trait=B",0,0.05,0.95,FALSE
1226,11,"F3",100,0.5,0.1,"cat_trait=C",0,0.05,0.95,FALSE
1226,11,"F3",100,0.5,0.1,"count_trait",0,1,0,FALSE
1227,12,"F1",300,0.5,0.1,"trait1",0,1,0,FALSE
1227,12,"F1",300,0.5,0.1,"trait2",0,1,0,FALSE
1227,12,"F1",300,0.5,0.1,"trait3",0.45,0.55,0,FALSE
1227,12,"F1",300,0.5,0.1,"trait4",0,1,0,FALSE
1228,13,"F2",300,0.5,0.1,"trait1",0.6,0.3,0.1,FALSE
1228,13,"F2",300,0.5,0.1,"trait2",1,0,0,FALSE
1228,13,"F2",300,0.5,0.1,"trait3",0,1,0,FALSE
1228,13,"F2",300,0.5,0.1,"trait4",1,0,0,FALSE
1229,14,"F3",300,0.5,0.1,"cont1",0,1,0,FALSE
1229,14,"F3",300,0.5,0.1,"binary_trait",0,1,0,FALSE
1229,14,"F3",300,0.5,0.1,"cat_trait=A",0,0,1,TRUE
1229,14,"F3",300,0.5,0.1,"cat_trait=B",0,0,1,TRUE
1229,14,"F3",300,0.5,0.1,"cat_trait=C",0,0,1,TRUE
1229,14,"F3",300,0.5,0.1,"count_trait",1,0,0,FALSE
1230,15,"F1",1000,0.5,0.1,"trait1",0.8,0.2,0,FALSE
1230,15,"F1",1000,0.5,0.1,"trait2",0,1,0,FALSE
1230,15,"F1",1000,0.5,0.1,"trait3",0,1,0,FALSE
1230,15,"F1",1000,0.5,0.1,"trait4",0,1,0,FALSE
1231,16,"F2",1000,0.5,0.1,"trait1",0,1,0,FALSE
1231,16,"F2",1000,0.5,0.1,"trait2",1,0,0,FALSE
1231,16,"F2",1000,0.5,0.1,"trait3",0,1,0,FALSE
1231,16,"F2",1000,0.5,0.1,"trait4",0.944444444444444,0.0555555555555556,0,FALSE
1232,17,"F3",1000,0.5,0.1,"cont1",0,1,0,FALSE
1232,17,"F3",1000,0.5,0.1,"binary_trait",0,1,0,FALSE
1232,17,"F3",1000,0.5,0.1,"cat_trait=A",0,1,0,FALSE
1232,17,"F3",1000,0.5,0.1,"cat_trait=B",0,1,0,FALSE
1232,17,"F3",1000,0.5,0.1,"cat_trait=C",0,1,0,FALSE
1232,17,"F3",1000,0.5,0.1,"count_trait",1,0,0,FALSE
1233,18,"F1",100,1,0.1,"trait1",0,1,0,FALSE
1233,18,"F1",100,1,0.1,"trait2",0.45,0,0.55,FALSE
1233,18,"F1",100,1,0.1,"trait3",0,1,0,FALSE
1233,18,"F1",100,1,0.1,"trait4",0,1,0,FALSE
1234,19,"F2",100,1,0.1,"trait1",0.35,0.65,0,FALSE
1234,19,"F2",100,1,0.1,"trait2",0,1,0,FALSE
1234,19,"F2",100,1,0.1,"trait3",0,1,0,FALSE
1234,19,"F2",100,1,0.1,"trait4",0.9,0,0.1,FALSE
1235,20,"F3",100,1,0.1,"cont1",0,1,0,FALSE
1235,20,"F3",100,1,0.1,"binary_trait",0,1,0,FALSE
